Id	IsAccountPrivate	IsVerified	HasProfilePicture	AnzahlFolgeIch	AnzahlFollower	AnzahlLikes	HasInstagramLink	HasYoutubeLink	HasAccountDescription	HasLinkInDescription	LinkInDescription	PostsExist	AnzahlPosts	AreLikedVideosPrivate	NumberOfLikedVideos	VerhaeltnisFolgeIchProFollower	VerhaeltnisLikesProFollower	AverageNumberOfHashtags	AverageNumberOfComments	AverageNumberOfCharacters	AverageNumberOfForwardings	AverageNumberOfLikes	AverageNumberOfLinkedProfiles	AverageNumberOfUsedFilters	LikedAverageNumberOfHashtags	LikedAverageNumberOfComments	LikedAverageNumberOfCharacters	LikedAverageNumberOfForwardings	LikedAverageNumberOfLikes	LikedAverageNumberOfLinkedProfiles	LikedAverageNumberOfUsedFilters	AverageNumberOfViews	LikedAverageNumberOfViews	VerhaeltnisLikesProAufruf	VerhaeltnisCommentsProAufruf	IsABot
11FBA0BB-BFC8-46C3-A272-B926BBD14ED3	False	False	True	3948	72	102	False	True	True	False		True	20	True	0	54.833333333333336	1.4166666666666667	0.4	0.0	15.75	0.0	0.35	0.2	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	0.0	0.07608695652173914	0.0	
8BBB05D1-CD42-403A-8B20-B9304FF6C2A7	False	False	False	805	9	0	False	False	False	False		False	0	True	0	89.44444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
86AC7642-295D-4090-83BE-B931C2DBC6BD	False	False	True	105	132900	662300	True	False	True	False		True	20	True	0	0.0007900677200902935	4.983446200150489	3.8	24.1	78.8	68.75	2498.5	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35361.25	0.0	0.0706564388985118	0.0006815369931775602	False
56390656-0CC0-4554-B806-B933CDE0E1BA	False	False	True	187	5046	6615	False	False	True	False		True	20	False	20	0.03705905667855727	1.3109393579072532	0.6	2.65	17.8	-1.0	302.15	0.4	0.0	1.3	15395.2	40.8	-1.0	770034.3	0.65	0.05	3835.5	2962593.75	0.07877721287967669	0.0006909138313127362	True
78CA2FF2-1398-400F-B2E2-B9372D276CAF	True	False	True	824	217	224	False	False	False	False		False	0	True	0	3.7972350230414746	1.032258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7AF5365C-8F9D-4EB1-A9A9-B93B5FABA7B8	False	False	True	2468	96	0	False	False	True	False		False	0	False	20	25.708333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	82.5	67.9	-1.0	26076.5	0.05	0.1	0.0	298709.95	0.0	0.0	True
A8B860D4-0FB2-4C9F-B1A9-B93EB04759F5	False	False	True	70	5	2	False	False	True	False		True	1	True	0	14.0	0.4	0.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	
9616C74C-2753-48A0-8FD8-B94764B82DF6	False	False	True	46	3	4	False	False	False	False		True	2	True	0	15.333333333333334	1.3333333333333333	3.0	0.0	39.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5	0.0	0.0975609756097561	0.0	
CB9E28EC-49F4-4364-807A-B94A18B8E797	False	False	True	9991	556	883	False	True	True	False		True	20	True	0	17.969424460431654	1.5881294964028776	3.25	0.1	37.5	0.0	3.0	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.85	0.0	0.15915119363395225	0.005305039787798408	
C917832C-CC11-4E34-85D1-B95AD3CEF2E1	False	False	True	1209	536	46	False	False	True	False		True	5	False	20	2.2555970149253732	0.08582089552238806	0.0	0.8	0.0	-1.0	9.2	0.0	0.0	1.55	392.55	49.1	-1.0	89254.45	0.3	0.0	64.0	526554.95	0.14375	0.0125	True
F463E91A-D669-41D8-8C43-B95B1CCB12E4	False	False	True	1776	250	2182	False	False	False	False		True	20	True	0	7.104	8.728	0.45	1.15	32.05	0.8	20.9	0.25	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.85	0.0	0.18197649107531563	0.01001306051371354	
B0065A20-408A-4F27-A712-B95D0A0CFCBD	False	False	True	311	23	20	False	False	False	False		True	4	True	0	13.521739130434783	0.8695652173913043	0.5	0.0	23.25	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5	0.0	0.2702702702702703	0.0	
39826CFC-79B4-4176-B989-B95FC6A3E763	False	False	True	24	1	0	False	False	False	False		True	1	True	0	24.0	0.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5AC5744C-483C-4368-B268-B961250F056C	False	False	True	568	172	2	False	False	False	False		False	0	True	0	3.302325581395349	0.011627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0B0582F9-0F9B-4F9F-A39F-B964C2DA35BD	False	False	True	244	10	3	False	False	False	False		True	2	True	0	24.4	0.3	0.0	0.0	8.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.2727272727272727	0.0	
A848438D-71C9-4391-A9FA-B976B130D404	False	False	True	2669	456	3033	False	False	True	False		True	20	True	0	5.853070175438597	6.651315789473684	0.0	7.45	25.35	0.6	82.1	0.1	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.35	0.0	0.2857142857142857	0.02592657038454846	
670A3807-A9E6-4C0E-A69A-B98C3F7352DB	False	False	True	77	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
64F1FF6B-159F-45A6-98EA-B98F1F4F8A58	False	False	True	81	50	55	False	False	True	False		True	6	True	0	1.62	1.1	0.0	0.3333333333333333	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.15789473684210525	0.005847953216374269	
EECD75E3-8C2D-427E-88FC-B98F85D396CB	False	False	True	97	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
D838CCAE-3670-461B-93B2-B99627E52F56	False	False	True	2449	707	7504	True	True	True	False		True	20	True	0	3.463932107496464	10.613861386138614	0.6	0.95	6.55	0.05	10.65	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.35	0.0	0.11408677021960366	0.010176754151044456	
53855DCF-8F4F-4639-869F-B99AEBAE6834	True	False	True	1547	32	0	False	False	False	False		False	0	True	0	48.34375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
65C3CFF5-AA68-4450-85DE-B9A1DE6B9546	False	False	True	49	3	0	False	False	False	False		True	3	True	0	16.333333333333332	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	
1172E59B-FC39-43BD-B29B-B9A73BE9DCD3	True	False	True	10000	131	0	False	False	False	False		False	0	True	0	76.33587786259542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
D2256620-9578-49B2-B798-B9A9C15A5FA1	False	False	True	3533	88	65	False	False	True	False		True	20	True	0	40.14772727272727	0.7386363636363636	5.25	0.8	69.1	0.0	2.15	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.95	0.0	0.1026252983293556	0.03818615751789976	
27F8EF80-9901-4747-914C-B9B138A9AF90	False	False	True	1513	123	547	False	False	False	False		True	20	True	0	12.300813008130081	4.4471544715447155	0.5	0.3	11.25	0.0	3.8	0.45	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.25	0.0	0.15670103092783505	0.012371134020618556	
12F90D93-D4E0-46F4-A1BA-B9B893C20289	False	False	True	272	46	27	False	False	True	False		True	4	True	0	5.913043478260869	0.5869565217391305	1.75	0.0	26.5	0.0	6.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.25	0.0	0.07086614173228346	0.0	
AF24B9A0-BFF5-493C-8C74-B9BA50B132F9	False	False	True	968	41	5	False	False	True	False		True	4	False	9	23.609756097560975	0.12195121951219512	0.0	0.0	1.0	0.0	1.25	0.0	0.0	3.4444444444444446	2.4444444444444446	43.888888888888886	0.1111111111111111	357.22222222222223	0.0	0.1111111111111111	367.75	864.3333333333334	0.003399048266485384	0.0	True
0A4997D3-7CF2-49E7-8637-B9BAB7CDA2C5	False	False	True	125	50	477	False	False	True	False		True	8	True	0	2.5	9.54	3.875	6.125	90.625	1.375	59.625	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	491.625	0.0	0.12128146453089245	0.012458682939232139	
7B2D5E46-5C2A-4912-8AEF-B9BC56161C5E	False	False	True	19	7	15	False	False	False	False		True	13	True	0	2.7142857142857144	2.142857142857143	0.46153846153846156	0.0	7.846153846153846	0.0	1.1538461538461537	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.23076923076923	0.0	0.024429967426710095	0.0	
AB1B8764-0087-4DC6-9379-B9C084FBC61A	False	False	True	4104	105	536	False	False	False	False		True	20	True	0	39.08571428571429	5.104761904761904	0.2	0.55	11.85	0.0	11.9	0.15	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.45	0.0	0.21854912764003673	0.010101010101010102	
7700B6CC-EFBD-40FD-97E9-B9CB8175B587	False	False	True	2393	66	127	False	False	True	False		True	20	True	0	36.25757575757576	1.9242424242424243	0.25	0.15	21.35	0.05	4.75	0.55	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.25	0.0	0.2235294117647059	0.007058823529411764	
34D2AE0F-EA38-4E6C-9756-B9D2AB7BAF0F	False	False	True	43	4	0	False	False	False	False		False	0	True	0	10.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
EDC6DCB9-F2F7-48F6-876C-B9DC8844A4F5	False	False	False	109	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
A9F13E3D-BF92-4F63-8707-B9EA5F53C7EA	False	False	True	100	1	0	False	False	True	False		False	0	True	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
5F5747C1-81B1-4E6A-A751-B9F3C89906C4	False	False	True	122	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CE48742A-92A6-4219-A64E-BA17A3DDD002	False	False	True	341	24	163	False	False	False	False		True	20	True	0	14.208333333333334	6.791666666666667	0.05	0.35	3.0	0.1	2.35	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9	0.0	0.16906474820143885	0.02517985611510791	
30CC1D64-0912-4F90-A2C6-BA183B82029C	False	False	True	1000	585	1749	True	False	True	False		True	20	True	0	1.7094017094017093	2.98974358974359	0.1	1.95	13.9	0.3	34.8	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.95	0.0	0.09561752988047809	0.005357878829509548	False
ED1C2A22-92F5-47B8-8797-BA184772E02B	False	False	True	21	30	0	False	False	False	False		False	0	True	0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
C591B368-70F2-4699-81A7-BA24CA018CE8	False	False	False	58	37	28	False	False	False	False		True	2	True	0	1.5675675675675675	0.7567567567567568	1.0	0.0	10.5	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.5	0.0	0.1958041958041958	0.0	False
AFAEF273-578D-4152-942C-BA25B3CAC255	True	False	True	479	21	2	False	False	False	False		False	0	True	0	22.80952380952381	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
08A14DB3-DEC3-4747-ACD8-BA28BDC56ABD	True	False	True	915	49	17	False	False	False	False		False	0	True	0	18.6734693877551	0.3469387755102041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6FF4EFB7-1601-402B-B84A-BA298A22E9B6	False	False	True	153	239200	4800000	True	False	True	False		True	9	True	0	0.0006396321070234114	20.066889632107024	4.0	27.333333333333332	89.44444444444444	25.22222222222222	2445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55695.0	0.0	0.04389981147320226	0.0004907681718885597	False
11A33440-E12A-4895-A11B-BA3D314430CD	False	False	True	23	2	5	False	False	False	False		True	7	True	0	11.5	2.5	0.7142857142857143	0.2857142857142857	18.571428571428573	0.0	0.7142857142857143	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2857142857142856	0.0	0.2173913043478261	0.08695652173913043	
912E2312-CDD5-438B-8BE2-BA44D20FFF59	False	False	True	97	24	98	False	False	False	False		True	20	True	0	4.041666666666667	4.083333333333333	0.1	0.0	3.9	0.0	2.15	0.25	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.55	0.0	0.11590296495956873	0.0	
674787A2-4EC4-4F43-B49F-BA456B7FC760	False	False	True	96	153	945	True	True	True	False		True	20	True	0	0.6274509803921569	6.176470588235294	0.05	0.0	0.55	0.0	0.7	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.95	0.0	0.0212443095599393	0.0	False
7CA441CF-ED31-4F0C-ADA9-BA5058253B7D	False	False	True	162	28	976	False	False	False	False		True	20	True	0	5.785714285714286	34.857142857142854	0.65	0.0	21.25	0.0	3.7	0.35	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	0.25170068027210885	0.0	
D21085A4-D5D1-4116-B45C-BA568B701B7C	False	False	True	3825	183	160	False	False	False	False		True	20	True	0	20.901639344262296	0.8743169398907104	0.0	0.15	1.5	0.05	1.35	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3	0.0	0.10150375939849623	0.011278195488721804	
F066857D-47AA-4DC3-AFD3-BA5B1730EC44	False	False	True	14	29	2048	False	False	False	False		True	3	True	0	0.4827586206896552	70.62068965517241	4.0	33.333333333333336	39.0	74.33333333333333	682.6666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8280.0	0.0	0.0824476650563607	0.004025764895330113	False
BD8185D6-740D-45CC-B412-BA6018A262B3	False	False	True	833	27	0	False	False	False	False		False	0	False	20	30.85185185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	6.6	48.25	-1.0	2998.55	0.1	0.25	0.0	32993.15	0.0	0.0	True
1670EC7B-BA39-4FDC-8571-BA735BF1BB72	False	False	True	292	2	10	False	False	False	False		True	20	True	0	146.0	5.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7	0.0	0.007246376811594203	0.0	
AFC97E3D-18CB-4417-86F4-BA7695BE12A1	False	False	True	210	68	283	False	False	False	False		True	20	True	0	3.088235294117647	4.161764705882353	0.1	0.05	1.1	0.0	3.8	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.05135135135135135	0.0006756756756756757	
944A3101-01D9-4CAF-AA18-BA7AF94CA76A	False	False	True	7993	647	9018	False	True	True	False		True	20	False	20	12.353941267387944	13.938176197836167	0.1	0.35	9.25	0.0	10.3	0.05	0.1	3.8	8208.75	63.1	8251.25	517144.15	0.05	0.05	68.4	2876088.45	0.15058479532163743	0.005116959064327484	
2C942B89-44E2-4E29-BA27-BA839CFD4FAF	False	False	True	63	7651	181900	True	True	True	False		True	9	True	0	0.008234217749313814	23.774669977780682	5.222222222222222	454.22222222222223	103.77777777777777	372.77777777777777	20212.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97908.0	0.0	0.20643869755280467	0.004639275873495753	False
D38FA802-49B6-4349-981F-BA89E624431B	True	False	True	70	24	158	False	False	False	False		False	0	True	0	2.9166666666666665	6.583333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
0207ED24-A017-447D-B793-BA952F9CEF88	False	False	True	4371	22	0	False	False	False	False		False	0	True	0	198.6818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1519C4EB-E2A1-4926-92AA-BA9671C706E0	False	False	True	1941	311	3657	False	True	True	False		True	20	True	0	6.241157556270096	11.758842443729904	0.1	0.0	2.5	0.0	3.25	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8	0.0	0.16414141414141414	0.0	
460AB85B-5C2F-4B8F-913F-BAA37423CE78	False	False	True	5474	100	228	False	False	False	False		True	20	True	0	54.74	2.28	0.7	0.25	24.9	0.4	3.3	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7	0.0	0.15207373271889402	0.01152073732718894	
5A494855-7CD7-4407-950B-BAA65DB7E306	False	False	True	169	4	16	False	False	False	False		True	20	True	0	42.25	4.0	0.1	0.0	3.45	0.0	0.5	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.5882352941176471	0.0	
CD6CCD4F-DA16-4929-98F5-BAB0C30A41B6	False	False	True	11	32299	198600	True	False	True	False		True	20	True	0	0.00034056781943713426	6.1487971763831695	3.1	19.65	57.55	116.2	4760.9	0.05	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85741.5	0.0	0.05552620376363837	0.00022917723622749775	False
912D73AF-4E1A-4B0F-8EF8-BAB450AF09EF	False	False	True	203	48	0	False	False	False	False		False	0	True	0	4.229166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
7C4CE3D2-388A-413F-BD4E-BABB16AFD631	True	False	True	49	5	13	False	False	False	False		False	0	True	0	9.8	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
DC30E0A7-EF73-4C01-A38B-BABB82280EA9	False	False	True	132	1	0	False	False	True	False		False	0	True	0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
F2304664-7D42-47F9-B6CD-BAC2D7C0FD7C	False	False	True	193	8	10	False	False	False	False		True	20	True	0	24.125	1.25	0.05	0.05	0.55	0.0	0.45	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65	0.0	0.07964601769911504	0.008849557522123894	
6CCD070B-023E-4608-A25D-BAD5CDC0B287	False	False	True	337	13	0	False	False	False	False		False	0	True	0	25.923076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
D9916443-7E39-4C42-A1AA-BADAD81D005D	False	False	True	1	43100	1300000	True	True	True	False		True	20	True	0	2.320185614849188e-05	30.162412993039442	9.15	42.1	96.9	42.65	3962.2	0.1	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73640.75	0.0	0.0538044493028656	0.0005716943404297213	False
FE63942A-4FB4-4D06-8492-BAED5C8D6EB3	False	False	True	123	4	4	False	False	False	False		True	6	True	0	30.75	1.0	0.3333333333333333	0.0	19.166666666666668	0.0	0.6666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	
097B91FD-3E83-42DA-A1A4-BAEEA4012D7A	False	False	True	3332	335	2161	False	False	True	False		True	20	True	0	9.946268656716418	6.450746268656716	0.75	0.0	8.8	0.0	3.9	0.05	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8	0.0	0.24683544303797467	0.0	
69620BF5-35FD-4767-85D5-BB0322ADE745	False	False	True	4387	115	347	False	False	False	False		True	20	True	0	38.14782608695652	3.017391304347826	0.5	0.0	9.1	0.05	1.05	0.25	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35	0.0	0.14285714285714288	0.0	
4058F8CE-6801-46CF-A6B5-BB0F4744B830	False	False	True	283	19	0	False	False	False	False		True	1	True	0	14.894736842105264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	
0C9CDA8A-CD4F-4153-96D7-BB13EA362F58	False	False	True	283	19	16	False	False	True	False		True	8	True	0	14.894736842105264	0.8421052631578947	0.125	0.75	23.875	0.0	2.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.875	0.0	0.04177545691906005	0.015665796344647518	
A1458EBA-FEC2-40D8-ABF3-BB161F61D088	False	False	True	11	3	12	False	False	False	False		True	7	True	0	3.6666666666666665	4.0	0.2857142857142857	0.0	7.0	0.0	1.7142857142857142	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8571428571428572	0.0	0.923076923076923	0.0	
0D8493DF-D982-4B3B-A9DB-BB1BF0035BD5	False	False	True	228	11	14	False	False	False	False		True	4	True	0	20.727272727272727	1.2727272727272727	0.0	0.5	9.25	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.5	0.0	0.08196721311475409	0.01639344262295082	
B1458A1F-3A30-4467-AAAC-BB21EC6EF5F4	False	False	True	10000	220	213	False	False	True	False		True	20	True	0	45.45454545454545	0.9681818181818181	0.1	0.15	11.05	0.0	6.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.75	0.0	0.3108433734939759	0.007228915662650602	
06FFB4EE-FBCA-4906-A97C-BB28B0D70C89	False	False	True	552	4	0	False	False	False	False		False	0	False	20	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05	42.1	62.05	78.95	1427.15	0.15	0.15	0.0	10810.9	0.0	0.0	True
532E4770-7FF9-4050-BF67-BB3004E07693	False	False	True	2530	58	195	False	False	True	False		True	20	True	0	43.62068965517241	3.3620689655172415	0.3	0.5	7.95	0.0	3.05	0.05	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.35	0.0	0.07035755478662052	0.011534025374855825	
E8AC4E47-E3E2-4A62-94EB-BB309A54C895	False	False	True	1599	55	69	False	False	True	False		True	18	True	0	29.072727272727274	1.2545454545454546	0.3333333333333333	0.05555555555555555	4.444444444444445	0.0	3.8333333333333335	0.05555555555555555	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.11111111111111	0.0	0.17336683417085427	0.002512562814070352	
020A3FDA-E0CA-4595-AF0A-BB34C7019C17	False	False	True	2087	75	189	False	False	True	False		True	20	True	0	27.826666666666668	2.52	0.2	0.0	5.65	0.0	1.8	0.1	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.95	0.0	0.07214428857715431	0.0	
3046FA77-367D-4049-A5C4-BB3BD92AC1C1	False	False	True	2221	49	1	False	False	False	False		True	1	True	0	45.326530612244895	0.02040816326530612	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.016129032258064516	0.0	
4D88CC6C-CA9D-4826-8A0C-BB3E0B88D1F1	False	False	True	143	10	1	False	False	False	False		True	1	True	0	14.3	0.1	0.0	0.0	20.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.14285714285714285	0.0	
1F445591-6426-4611-BFE5-BB51ED53195B	False	False	True	493	20	22	False	False	True	False		True	20	True	0	24.65	1.1	0.1	0.95	8.1	0.0	0.7	0.1	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	0.0	0.0707070707070707	0.09595959595959595	
1DEF5338-B32A-4423-A939-BB5412EFB0AA	True	False	True	361	11	37	False	False	False	False		False	0	True	0	32.81818181818182	3.3636363636363638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2CBAA8A8-FDDA-445F-843C-BB604BDFD9A2	True	False	True	18	3	0	False	False	False	False		False	0	True	0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
64B989E5-FA4B-4ACC-85D4-BB61CE1D876B	False	False	True	1020	28	3	False	False	False	False		True	9	True	0	36.42857142857143	0.10714285714285714	0.0	0.0	4.666666666666667	0.0	0.3333333333333333	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.08333333333333333	0.0	
BBB82EDD-1803-4C89-AA8B-BB6C51B376A5	False	False	True	231	238	2731	True	False	True	False		True	20	True	0	0.9705882352941176	11.474789915966387	1.8	3.0	67.2	0.9	76.6	1.9	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392.6	0.0	0.19510952623535402	0.007641365257259296	False
2BA458EB-607F-49EE-9908-BB737F58E763	False	False	True	8417	160	0	False	False	True	False		False	0	True	0	52.60625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
58CDD648-EDD8-41AE-BE45-BB7BF1F66BF1	False	False	True	2232	91	407	False	False	False	False		True	20	True	0	24.52747252747253	4.472527472527473	0.4	0.0	7.55	0.0	1.65	0.05	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.20121951219512196	0.0	
AC4C4D55-CA11-456C-8FA4-BB7C14F81B7C	False	False	True	72	11	0	False	False	True	False		False	0	True	0	6.545454545454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
B0B6817A-9CF8-4120-B5A2-BB7C4692ADD8	False	False	True	3156	353	770	False	False	True	False		True	20	True	0	8.940509915014164	2.181303116147309	0.1	0.6	11.45	0.15	35.65	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.1	0.0	0.06445489061652504	0.0010847947929849937	
