IsVerified,HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,avg_videos_by_day_of_week,IsABot
0.0,1.0,102.0,19.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,149.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,51.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.29,-1.0
0.0,1.0,1851.0,42.0,1.0,171.0,20.0,0.2,0.05,0.1,5.0,0.15,41.45,2.86,-1.0
0.0,1.0,125.0,18.0,0.0,169.0,20.0,0.05,0.0,0.0,0.05,0.0,2.45,2.86,-1.0
0.0,1.0,246.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,429.0,43.0,1.0,40.0,8.0,0.75,0.0,0.0,5.0,0.25,28.0,1.14,-1.0
0.0,1.0,79.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,482.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,9135.0,753.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,10000.0,124.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1504.0,66.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,72.0,3.0,0.0,10.0,11.0,0.09,0.0,0.27,0.91,0.0,36.45,1.57,-1.0
0.0,1.0,900.0,73.0,0.0,244.0,20.0,0.2,0.15,0.0,4.05,0.15,17.3,2.86,-1.0
0.0,1.0,5004.0,272.0,1.0,480.0,20.0,0.4,0.0,0.0,0.65,0.35,1.3,2.86,-1.0
0.0,1.0,74.0,93.0,1.0,1204.0,20.0,3.05,14.25,0.85,48.85,0.85,557.25,2.86,0.0
0.0,1.0,104.0,73.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,401.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14,1.0
0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2.0,55100.0,1.0,217800.0,20.0,2.25,10.2,3.1,245.95,0.05,1676.45,2.86,0.0
0.0,1.0,256.0,22.0,0.0,69.0,20.0,0.05,0.1,0.0,1.15,0.05,53.95,2.86,-1.0
0.0,1.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3704.0,137.0,1.0,324.0,20.0,0.4,0.2,0.0,3.2,0.4,17.7,2.86,-1.0
0.0,1.0,737.0,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1538.0,61.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.14,-1.0
0.0,1.0,83.0,18.0,0.0,151.0,20.0,0.2,0.25,0.0,3.85,0.15,24.45,2.86,-1.0
0.0,1.0,292.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,75.0,22.0,1.0,68.0,20.0,0.05,0.0,0.0,2.15,0.0,27.95,2.86,-1.0
0.0,1.0,382.0,216400.0,1.0,3900000.0,20.0,7.4,22.45,8.6,1489.95,0.05,10539.95,2.86,0.0
0.0,1.0,222.0,24.0,0.0,36.0,20.0,0.25,0.0,0.0,0.4,0.0,24.15,2.86,-1.0
0.0,1.0,864.0,23.0,0.0,59.0,20.0,0.45,0.15,0.0,1.05,0.2,41.45,2.86,-1.0
0.0,1.0,23.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.9,2.86,0.0
0.0,1.0,131.0,1.0,0.0,17.0,9.0,0.33,0.11,0.0,1.89,0.22,10.56,1.29,-1.0
0.0,1.0,90.0,8.0,0.0,4.0,3.0,0.33,0.0,0.0,1.33,0.0,8.67,0.43,-1.0
0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,64.0,57000.0,1.0,435200.0,20.0,6.85,0.55,7.75,170.15,0.0,2312.15,2.86,0.0
0.0,1.0,153.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,67.0,0.14,-1.0
0.0,1.0,390.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,11.0,29.0,0.0,194.0,19.0,0.32,0.42,0.05,10.21,0.21,254.95,2.71,-1.0
0.0,1.0,975.0,174.0,1.0,158.0,20.0,0.05,0.1,0.0,3.2,0.05,24.4,2.86,-1.0
0.0,1.0,4107.0,322.0,0.0,327.0,20.0,0.75,0.1,0.0,3.1,0.65,14.25,2.86,-1.0
0.0,1.0,2795.0,79.0,0.0,49.0,11.0,0.45,0.0,0.0,4.45,0.0,24.73,1.57,-1.0
0.0,1.0,37.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,0.29,-1.0
0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.33,0.0,0.0,0.0,0.0,2.67,0.43,-1.0
0.0,1.0,213.0,3.0,0.0,9.0,10.0,0.1,0.0,0.0,0.9,0.0,4.5,1.43,-1.0
0.0,1.0,1286.0,142.0,0.0,981.0,20.0,0.05,0.05,0.0,3.2,0.05,24.0,2.86,-1.0
0.0,1.0,6708.0,560.0,1.0,3168.0,19.0,2.16,11.47,0.53,166.74,0.53,1325.84,2.71,0.0
0.0,1.0,3.0,2.0,0.0,4.0,15.0,0.6,0.13,0.0,0.27,0.0,14.33,2.14,-1.0
0.0,1.0,3916.0,2659.0,1.0,8579.0,20.0,2.6,7.2,2.3,27.9,0.65,137.15,2.86,0.0
0.0,1.0,462.0,19.0,0.0,6.0,4.0,0.0,0.0,0.0,1.5,0.0,11.25,0.57,-1.0
0.0,1.0,252.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.14,-1.0
0.0,1.0,3186.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2672.0,48.0,0.0,11.0,1.0,0.0,2.0,0.0,11.0,0.0,135.0,0.14,-1.0
0.0,1.0,134.0,5481.0,1.0,189300.0,9.0,2.67,233.11,197.56,21025.33,0.44,89228.0,1.29,-1.0
0.0,1.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,904.0,27.0,1.0,23.0,7.0,1.71,0.14,0.0,3.29,0.0,27.86,1.0,-1.0
0.0,0.0,207.0,4.0,1.0,1.0,10.0,0.3,0.0,0.0,0.1,0.0,2.1,1.43,-1.0
0.0,1.0,68.0,33.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,522.0,200.0,1.0,1175.0,20.0,3.9,0.05,0.0,10.85,0.05,77.05,2.86,-1.0
0.0,1.0,263.0,45.0,1.0,150.0,20.0,0.1,0.15,0.75,6.6,0.1,33.2,2.86,-1.0
0.0,1.0,333.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,31.0,674.0,1.0,5813.0,20.0,4.3,3.25,0.8,122.65,0.3,3429.85,2.86,0.0
0.0,1.0,160.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1008.0,105.0,1.0,29.0,2.0,0.0,0.0,0.0,12.0,0.5,68.0,0.29,-1.0
0.0,1.0,1372.0,30.0,1.0,5.0,3.0,1.33,0.0,0.0,1.67,0.0,4.0,0.43,-1.0
0.0,1.0,1420.0,66.0,0.0,83.0,20.0,0.0,0.0,0.0,0.7,0.0,12.35,2.86,-1.0
0.0,1.0,1776.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,240.0,6.0,1.0,39.0,20.0,0.15,0.0,0.0,0.75,0.05,2.8,2.86,-1.0
0.0,1.0,761.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1059.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,307.0,23.0,1.0,66.0,2.0,0.5,1.0,1.5,32.0,0.0,1312.0,0.29,-1.0
0.0,1.0,90.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3302.0,86.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.14,-1.0
0.0,1.0,111.0,32.0,1.0,405.0,20.0,0.65,0.55,0.1,4.35,0.5,17.3,2.86,-1.0
0.0,1.0,1609.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,544.0,362.0,1.0,307.0,1.0,1.0,2.0,0.0,8.0,1.0,38.0,0.14,0.0
0.0,1.0,4543.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4806.0,1367.0,0.0,3849.0,20.0,0.0,1.4,0.15,49.75,0.0,900.25,2.86,-1.0
0.0,1.0,96.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,123.0,0.14,1.0
0.0,1.0,730.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,454.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.14,1.0
0.0,1.0,7984.0,502.0,0.0,1364.0,20.0,0.35,0.0,0.1,6.8,0.1,58.9,2.86,-1.0
0.0,1.0,582.0,43.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,699.0,255.0,1.0,408.0,20.0,2.05,1.0,0.0,16.4,0.55,68.2,2.86,0.0
0.0,1.0,483.0,45.0,0.0,73.0,20.0,0.2,0.1,0.05,1.25,0.1,20.4,2.86,-1.0
0.0,1.0,596.0,27.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.33,0.43,1.0
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1250.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,195.0,36.0,0.0,25.0,3.0,1.33,0.33,0.0,8.33,0.67,197.67,0.43,-1.0
0.0,1.0,502.0,10100.0,1.0,116400.0,20.0,5.05,11.4,1.55,138.35,0.65,698.25,2.86,0.0
0.0,1.0,88.0,41.0,1.0,43.0,12.0,0.42,0.83,0.08,3.58,0.17,32.67,1.71,-1.0
0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,2369.0,115.0,1.0,115.0,18.0,0.06,0.94,0.0,6.39,0.0,26.83,2.57,-1.0
0.0,1.0,99.0,1.0,0.0,4.0,16.0,0.19,0.0,0.0,0.25,0.0,0.0,2.29,-1.0
0.0,1.0,171.0,27.0,1.0,125.0,8.0,1.12,3.0,0.25,15.62,0.75,276.0,1.14,-1.0
0.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,161.0,6188.0,1.0,740000.0,20.0,2.15,7.1,0.3,143.95,0.45,737.9,2.86,0.0
0.0,1.0,2035.0,441.0,1.0,766.0,20.0,0.45,0.15,0.0,4.2,0.45,27.35,2.86,-1.0
0.0,1.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2007.0,1995.0,1.0,2002.0,20.0,9.95,0.15,0.05,6.55,0.2,114.3,2.86,-1.0
0.0,1.0,790.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,762.0,13.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,9.5,0.57,-1.0
0.0,1.0,32.0,94.0,1.0,22.0,6.0,1.0,0.0,0.0,3.67,0.33,6.17,0.86,-1.0
1.0,1.0,325.0,2100000.0,1.0,45000000.0,20.0,0.1,913.15,526.1,99100.4,0.2,738390.0,2.86,0.0
0.0,0.0,158.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,56.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1318.0,36.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3498.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,343.0,30.0,1.0,353.0,20.0,0.45,0.0,0.0,4.35,0.1,16.0,2.86,-1.0
0.0,1.0,142.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,10000.0,314.0,0.0,45.0,2.0,0.0,1.0,0.0,22.5,0.0,224.0,0.29,-1.0
0.0,1.0,1525.0,113.0,1.0,473.0,20.0,0.05,0.15,0.05,8.85,0.0,28.5,2.86,-1.0
0.0,1.0,386.0,46000.0,1.0,889400.0,20.0,0.2,3.45,0.65,67.4,0.1,587.95,2.86,0.0
0.0,1.0,738.0,43.0,1.0,428.0,20.0,0.2,0.0,0.0,1.9,0.15,18.55,2.86,-1.0
0.0,1.0,463.0,19.0,0.0,9.0,5.0,1.2,0.0,0.0,1.8,0.0,16.4,0.71,-1.0
0.0,1.0,1514.0,28300.0,1.0,426700.0,20.0,4.4,6.15,0.35,18.5,0.4,152.8,2.86,0.0
0.0,1.0,1828.0,69.0,0.0,16.0,3.0,0.0,2.67,1.0,5.33,0.0,22.67,0.43,-1.0
0.0,1.0,3927.0,57.0,1.0,121.0,19.0,0.79,3.16,0.0,6.37,0.32,58.84,2.71,-1.0
0.0,1.0,102.0,13.0,0.0,123.0,20.0,0.5,0.1,0.1,1.95,0.4,6.45,2.86,-1.0
0.0,1.0,209.0,92.0,0.0,314.0,20.0,0.05,0.05,0.0,7.85,0.05,136.8,2.86,-1.0
0.0,1.0,57.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,99.0,70.0,1.0,572.0,16.0,0.69,3.19,0.25,31.12,0.19,418.0,2.29,0.0
0.0,1.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,538.0,210.0,0.0,171.0,11.0,6.09,0.27,1.0,15.55,0.0,741.36,1.57,1.0
0.0,1.0,400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,252.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3952.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,47.0,739900.0,1.0,7100000.0,20.0,6.1,1017.45,4461.8,119400.0,0.35,1474229.95,2.86,0.0
0.0,1.0,71.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,192.0,0.14,-1.0
0.0,1.0,1497.0,44.0,1.0,69.0,20.0,0.35,0.15,0.15,2.1,0.0,27.5,2.86,-1.0
0.0,1.0,333.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,9470.0,128.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,267.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1127.0,104.0,0.0,1648.0,20.0,0.3,0.25,0.0,5.2,0.2,20.75,2.86,-1.0
0.0,1.0,1725.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,69.0,4.0,0.0,5.0,7.0,0.86,0.0,0.0,0.71,0.0,2.0,1.0,-1.0
0.0,1.0,120.0,30.0,1.0,158.0,7.0,6.29,1.57,0.86,22.57,0.0,315.43,1.0,-1.0
0.0,1.0,170.0,50900.0,1.0,831200.0,20.0,2.45,973.4,952.45,28457.4,0.05,117970.0,2.86,0.0
0.0,1.0,2046.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,198.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,0.86,0.0,14.43,1.0,-1.0
0.0,1.0,135.0,25.0,1.0,29.0,14.0,0.0,0.14,0.0,2.0,0.0,28.79,2.0,-1.0
0.0,1.0,1228.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,248.0,205.0,1.0,1391.0,20.0,0.2,0.0,1.0,13.65,0.05,102.65,2.86,1.0
0.0,1.0,76.0,3.0,0.0,36.0,15.0,0.6,0.07,0.0,2.4,0.0,28.2,2.14,-1.0
0.0,1.0,14.0,2.0,0.0,15.0,15.0,0.2,0.6,0.0,1.0,0.27,5.6,2.14,-1.0
0.0,1.0,46.0,113.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,546.0,13.0,0.0,6.0,3.0,1.0,0.67,0.0,2.0,0.33,20.33,0.43,-1.0
0.0,1.0,2156.0,116.0,0.0,453.0,20.0,0.25,0.0,0.0,3.45,0.0,13.05,2.86,-1.0
0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,125.0,28.0,0.0,12.0,1.0,4.0,3.0,0.0,11.0,0.0,412.0,0.14,-1.0
0.0,1.0,374.0,28.0,1.0,582.0,20.0,0.45,0.0,0.0,2.15,0.4,13.5,2.86,-1.0
0.0,1.0,483.0,28.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,406.0,325.0,1.0,307.0,9.0,2.22,0.89,0.0,34.11,0.0,198.22,1.29,1.0
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,77.0,341600.0,1.0,14100000.0,20.0,0.35,86.7,68.35,10845.15,0.4,88415.0,2.86,0.0
0.0,1.0,64.0,14.0,0.0,57.0,20.0,0.1,0.05,0.0,2.5,0.0,19.35,2.86,-1.0
0.0,1.0,82.0,91.0,1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,817.0,44.0,0.0,64.0,14.0,0.14,0.0,0.0,4.57,0.0,154.07,2.0,-1.0
0.0,1.0,977.0,605.0,1.0,18400.0,20.0,1.7,2.35,0.05,82.5,0.4,428.5,2.86,0.0
0.0,1.0,194.0,10.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,9.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,2400.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,27.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.86,1.0,-1.0
0.0,1.0,61.0,44.0,1.0,58.0,13.0,1.23,0.08,0.23,4.38,0.0,65.85,1.86,-1.0
0.0,1.0,918.0,419.0,0.0,2593.0,20.0,0.1,0.1,0.0,3.5,0.05,75.15,2.86,-1.0
0.0,1.0,2405.0,67.0,1.0,49.0,11.0,0.45,0.09,0.0,4.45,0.27,129.64,1.57,-1.0
0.0,1.0,1562.0,23.0,0.0,7.0,6.0,0.33,0.17,0.0,1.17,0.33,8.83,0.86,-1.0
0.0,1.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,689.0,204.0,1.0,669.0,20.0,0.0,0.6,0.0,8.85,0.0,41.1,2.86,1.0
0.0,1.0,109.0,32.0,0.0,376.0,20.0,0.55,0.0,0.0,0.35,0.0,2.15,2.86,-1.0
0.0,1.0,2014.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1659.0,27.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,43.0,11.0,1.0,17.0,20.0,0.05,0.0,0.05,0.45,0.0,12.35,2.86,-1.0
0.0,1.0,288.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,574.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,11.0,0.0,17.0,2.0,0.0,0.0,0.0,8.5,0.0,302.5,0.29,0.0
0.0,1.0,171.0,10.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,12.0,0.29,-1.0
0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,723.0,11.0,0.0,2.0,4.0,0.75,0.0,0.0,0.5,0.0,5.5,0.57,-1.0
0.0,1.0,19.0,5.0,0.0,14.0,20.0,0.65,0.0,0.0,0.2,0.1,7.5,2.86,-1.0
0.0,1.0,7834.0,262.0,0.0,428.0,20.0,0.1,0.9,0.0,4.05,0.2,42.3,2.86,-1.0
0.0,1.0,764.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1581.0,32.0,0.0,31.0,7.0,0.0,0.0,0.14,2.0,0.0,28.0,1.0,-1.0
0.0,1.0,9071.0,300.0,1.0,625.0,20.0,2.05,0.4,0.0,2.6,0.5,20.1,2.86,-1.0
0.0,1.0,2652.0,196.0,0.0,83.0,6.0,0.33,0.0,0.0,13.83,0.17,154.5,0.86,-1.0
0.0,0.0,245.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,264.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,421.0,35.0,1.0,237.0,20.0,0.1,0.1,0.0,4.9,0.05,17.05,2.86,-1.0
0.0,0.0,167.0,6.0,0.0,34.0,2.0,2.5,1.5,0.0,17.0,0.0,177.0,0.29,-1.0
0.0,1.0,996.0,30.0,0.0,80.0,20.0,0.45,0.5,0.05,1.55,0.4,50.65,2.86,-1.0
0.0,1.0,2005.0,62.0,0.0,155.0,20.0,1.35,0.2,0.0,1.9,0.2,29.4,2.86,-1.0
0.0,1.0,681.0,43.0,0.0,56.0,5.0,0.2,0.0,1.0,2.4,0.0,14.4,0.71,-1.0
0.0,1.0,3619.0,353.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,137.0,1800000.0,1.0,28300000.0,20.0,0.1,1220.4,1721.65,185880.0,0.75,1515245.0,2.86,0.0
0.0,1.0,2.0,0.0,1.0,0.0,5.0,1.2,0.0,0.0,0.0,0.2,3.4,0.71,-1.0
0.0,1.0,4302.0,344.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,243.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,4.0,3.0,0.0,9.0,10.0,0.6,0.0,0.0,0.9,0.0,17.1,1.43,-1.0
0.0,1.0,320.0,15.0,0.0,151.0,2.0,4.5,0.0,0.0,0.5,0.0,2.5,0.29,-1.0
0.0,1.0,283.0,19.0,0.0,82.0,20.0,0.3,0.0,0.0,0.75,0.15,16.25,2.86,-1.0
0.0,1.0,328.0,8.0,0.0,25.0,13.0,0.0,0.08,0.0,1.92,0.0,6.23,1.86,-1.0
0.0,1.0,22.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,202.0,0.14,-1.0
0.0,1.0,19.0,2.0,0.0,15.0,1.0,1.0,3.0,1.0,11.0,1.0,141.0,0.14,-1.0
0.0,1.0,3534.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,8080.0,475.0,1.0,3580.0,20.0,0.1,0.05,0.05,2.7,0.1,23.1,2.86,-1.0
0.0,1.0,237.0,113.0,1.0,144.0,8.0,7.38,3.25,0.0,15.12,0.0,219.38,1.14,0.0
0.0,1.0,1221.0,42.0,0.0,61.0,20.0,0.45,0.0,0.0,1.15,0.45,2.05,2.86,-1.0
