verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type,screen_name
0,9176,1,2009,2023,180.0,144.0,2173,0,1,0.0,132.0,1901877.0,1,1.0,8.125,27.857,0,MsNdependent
0,100,0,2010,2018,0.0,15.0,416,0,1,0.0,50.0,15191.0,0,0.0999999999999999,3.583,12.286,0,FilmLie
0,30,0,2014,0,239.0,5.0,120,0,0,0.0,0.0,0.0,0,0.3636363636363636,0.0,0.0,0,Lambert7886
0,101,0,2011,2017,0.0,4.0,206,1,1,0.0,76.0,141353.0,0,0.7272727272727273,3.208,11.0,0,julia_sharp
0,27676,1,2008,2023,2019.0,1512.0,152987,77,1,28.0,10.0,19555.0,1,0.3333333333333333,8.333,28.571,1,rebthebarber
0,151,0,2011,2021,89.0,20.0,288,0,1,0.0,84.0,1921911.0,1,0.0666666666666666,5.792,19.857,1,marvelmistress7
1,19100,1,2011,2022,2700.0,228141.0,183,3048,1,0.0,86.0,77193.0,1,0.5882352941176471,8.292,28.429,1,SenatorLeahy
0,2614,1,2009,2022,64.0,107.0,1999,2,1,0.0,64.0,180227.0,0,0.0,3.0,10.286,1,dippedinfinesse
0,18765,0,2011,2023,230.0,583.0,44149,2,1,8.0,138.0,2913297.0,0,0.0999999999999999,7.417,25.429,1,CarlyAthey
0,409482,0,2009,2023,832.0,864.0,98523,28,1,199.0,198.0,293269.0,0,0.5,8.292,28.429,0,abipluse
0,8427,0,2010,2023,331.0,100.0,5015,3,4,10.0,82.0,386806.0,0,0.1333333333333333,8.167,28.0,1,MulberryMayhem
0,122525,1,2016,2023,24031.0,24403.0,148159,128,1,40.0,188.0,319451.0,0,0.125,8.333,28.571,0,rixonlou
0,3361,1,2010,2022,211.0,27.0,2334,2,1,0.0,136.0,388555.0,0,0.1428571428571429,5.917,20.286,0,_phsmatch
0,334,0,2009,2021,274.0,154.0,1139,0,17,0.0,104.0,3305385.0,1,0.0,8.042,27.571,1,kvdubs
0,40824,1,2008,2023,2668.0,3220.0,42130,72,1,28.0,72.0,210500.0,0,0.7857142857142857,8.333,28.571,1,alexanderhall
1,119500,1,2010,2023,3267.0,118818.0,2970,939,2,15.0,0.0,93.0,1,0.9,8.333,28.571,0,BurtsBees
0,1237,0,2016,2017,0.0,8.0,1233,0,1,0.0,24.0,8501.0,0,0.0,1.0,3.429,0,filippfilippov9
0,0,0,2022,0,21.0,0.0,1,0,0,0.0,0.0,0.0,0,0.2857142857142857,0.0,0.0,1,MFujii
0,690,1,2009,2021,244.0,87.0,265,0,1,0.0,104.0,1039481.0,0,0.4615384615384615,5.208,17.857,1,shariashepard
1,59125,1,2009,2023,3000.0,53246.0,7060,453,1,6.0,114.0,570759.0,1,0.4705882352941176,8.333,28.571,1,BJLaflin
0,1024,1,2014,2022,40.0,34.0,918,0,1,0.0,90.0,218930.0,0,0.7857142857142857,5.917,20.286,0,korinahackert
0,1980,1,2011,2023,560.0,659.0,3788,3,1,5.0,158.0,56607.0,0,0.9285714285714286,8.125,27.857,1,MistahAwesome
0,1579,0,2013,2017,56.0,17.0,1114,0,1,0.0,138.0,368731.0,0,0.9285714285714286,5.792,19.857,0,GayratHalikov
0,3057,0,2010,2023,0.0,1577704.0,28,1022,8,3.0,0.0,5432.0,0,0.7692307692307692,8.333,28.571,1,metinustundag
0,1964,1,2015,2023,149.0,188.0,984,1,1,0.0,84.0,98628.0,0,0.3846153846153846,8.333,28.571,1,oscar_omen
0,71,0,2014,2022,222.0,9.0,331,0,1,0.0,34.0,164911.0,0,0.5833333333333333,2.833,9.714,0,PatickHon
0,88,1,2018,2018,14.0,15.0,11,0,16,0.0,62.0,4690.0,0,0.4285714285714286,3.5,12.0,1,Vote1D70522235
0,378382,0,2010,2023,715.0,1451.0,7751,84,13,200.0,86.0,3302.0,1,0.0,8.333,28.571,1,coffee_powell
0,28365,1,2014,2023,935.0,1281.0,36763,4,1,0.0,82.0,3405567.0,0,0.5,7.75,26.571,1,amandajune25
1,24941,1,2009,2023,2718.0,166160.0,5558,951,1,10.0,6.0,586.0,1,0.6666666666666667,8.333,28.571,1,ArabNetME
0,58969,1,2010,2023,240820.0,225312.0,29169,1430,5,111.0,62.0,4687.0,1,0.1176470588235294,8.333,28.571,1,Road_2_Ft_Worth
1,30888,1,2010,2023,388.0,1159618.0,328,2217,9,1.0,102.0,11767.0,1,0.5333333333333333,8.333,28.571,1,CASSIANECANTORA
0,615,0,2011,2017,0.0,55.0,110,0,1,0.0,20.0,25477.0,1,0.1818181818181817,4.792,16.429,1,syuqsyyq
1,3752,1,2009,2017,63.0,804740.0,317,4193,1,0.0,42.0,127018.0,0,0.5,8.167,28.0,1,ChesterBe
0,2703,1,2012,2017,444.0,161.0,1835,2,1,0.0,136.0,341217.0,0,0.6153846153846154,5.708,19.571,0,brandoncole96
0,2720,0,2011,2017,0.0,27.0,1995,0,1,0.0,120.0,301660.0,0,0.1578947368421053,5.042,17.286,0,Hackedacct669
1,1478,0,2012,2023,168.0,2400442.0,1655,697,1,7.0,0.0,13091.0,1,0.5,8.333,28.571,1,REALsaeedajmal
0,212400,1,2017,2023,25473.0,36042.0,135386,81,1,199.0,140.0,75282.0,0,0.2195121951219512,8.292,28.429,1,SallyDeal4
0,35,0,2014,2018,0.0,8.0,152,0,9,0.0,16.0,9632.0,0,0.0,1.208,4.143,0,CH3NG_Y
0,341,0,2016,2017,20.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.1428571428571429,7.458,25.571,0,mikhailktmik
0,125,0,2017,2017,0.0,0.0,14,0,3,0.0,106.0,68955.0,0,0.0,4.417,15.143,0,uohsjnepjdwp231
0,14076,1,2016,2023,312.0,67.0,5,6,1,41.0,0.0,0.0,1,0.5,8.333,28.571,0,EmojiMoodBot
0,169,0,2017,2023,22.0,3.0,454,0,1,10.0,0.0,0.0,1,0.0588235294117647,7.042,24.143,1,connors_micaela
0,9162,0,2015,2022,3.0,6999.0,0,14,1,0.0,0.0,245.0,0,0.0714285714285714,8.333,28.571,0,ebooks_goetia
0,473,0,2015,2022,341.0,366.0,8691,0,4,0.0,134.0,696551.0,0,0.7,7.208,24.714,1,lon_ingram
0,279,1,2013,2023,96.0,1052.0,2162,5,1,0.0,10.0,32692.0,1,1.0,7.75,26.571,1,FeXStreams
0,341,1,2016,2017,20.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.0909090909090909,7.458,25.571,0,mikhailh4st
0,8867,1,2012,2023,1450.0,994.0,57021,37,1,6.0,34.0,244303.0,1,0.0769230769230768,8.25,28.286,1,FeelsRightDes
0,40883,1,2011,2023,1999.0,563069.0,364086,1636,33,65.0,120.0,256134.0,1,0.5625,8.25,28.286,1,Shahidmasooddr
0,36915,1,2018,2023,1.0,241.0,1,8,44,167.0,0.0,30.0,1,0.6428571428571428,8.333,28.571,0,AdventureNames
0,6270,1,2009,2022,772.0,502.0,2541,19,1,0.0,94.0,1835617.0,1,0.4,8.25,28.286,1,markbrownwriter
0,319397,1,2014,2023,6663.0,6246.0,353160,60,1,30.0,114.0,295318.0,0,0.2941176470588235,8.333,28.571,1,harleyb11
0,2169,1,2008,2017,0.0,17.0,1523,0,1,0.0,136.0,307449.0,1,0.1666666666666666,5.667,19.429,0,jinglian0406
0,1775,1,2011,2021,84.0,15.0,1253,0,1,0.0,130.0,378654.0,0,0.7272727272727273,5.875,20.143,0,missyaller
0,28489,1,2011,2022,1114.0,430230.0,546,311,6,0.0,94.0,8612.0,0,0.0,7.917,27.143,1,h_elshirazy
0,41,0,2017,2018,71.0,5486.0,2181,46,1,0.0,0.0,35.0,1,0.375,0.25,0.857,0,CIF_Team
1,10470,0,2009,2023,1094.0,92148.0,13170,272,1,0.0,52.0,4988.0,1,0.2666666666666667,8.292,28.429,1,CarlitosTwit
0,54,1,2008,2022,9.0,8.0,124,0,1,0.0,14.0,8155.0,0,1.0,2.0,6.857,0,fabdulaz
0,7159,1,2009,2023,134.0,4009.0,2628,15,16,0.0,28.0,10801.0,1,0.7857142857142857,8.333,28.571,1,danielebrogna
0,3174,1,2011,2017,45.0,24.0,2220,0,1,0.0,130.0,309757.0,0,0.5,5.417,18.571,0,MayuNCocoon
0,1535,0,2015,2019,16.0,1.0,519,0,12,0.0,92.0,240081.0,0,1.0,4.0,13.714,0,Yaruwen
1,4063,1,2011,2023,1.0,1623791.0,5,7128,1,0.0,0.0,177979.0,1,0.9230769230769232,8.333,28.571,1,AlbertBrooks
1,41588,1,2009,2023,1685.0,153645.0,2154,2352,1,46.0,116.0,165752.0,1,0.7777777777777778,8.333,28.571,1,KattyKay_
0,0,0,2022,0,14.0,0.0,195,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,heyygar
0,14077,1,2009,2023,1488.0,796.0,9721,190,1,52.0,106.0,246473.0,1,0.2777777777777778,8.25,28.286,1,iProducer
1,7955,1,2007,2023,491.0,268789.0,13398,2788,1,15.0,2.0,7536.0,1,0.9,8.125,27.857,1,TuckerMax
0,34484,1,2012,0,400.0,701.0,101078,2,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,1,Heyits_Graeson
0,44,0,2014,2018,195.0,7.0,218,0,34,0.0,16.0,113288.0,0,0.1666666666666666,1.708,5.857,0,YTConsulart
0,5189,1,2015,2022,571.0,163.0,12125,1,1,0.0,132.0,4646041.0,0,0.0,6.833,23.429,1,Oghope2
0,3416,1,2017,2023,505.0,539.0,54269,0,1,1.0,114.0,2184971.0,1,0.125,7.917,27.143,1,jx_gxann
0,479,1,2010,2017,0.0,436.0,66,0,1,0.0,6.0,127102.0,0,0.0,8.167,28.0,1,EMOKID13DEATHS
0,1035,0,2013,2023,220.0,30.0,2241,1,1,4.0,96.0,600830.0,0,0.0,8.25,28.286,1,RRtexct07
0,95705,0,2012,2023,1106.0,1471.0,124717,9,1,26.0,20.0,305369.0,1,0.3333333333333333,7.958,27.286,1,halillgutierrez
0,14556,1,2015,2021,332.0,98.0,22549,1,1,0.0,2.0,862.0,0,0.1764705882352941,8.333,28.571,1,asflores1981
0,2595,1,2010,2017,0.0,57.0,1766,1,3,0.0,130.0,360134.0,0,0.0769230769230768,5.417,18.571,0,AiyooAmma
1,53336,1,2008,2023,3407.0,50909.0,31217,1302,1,59.0,14.0,250.0,1,0.5,8.333,28.571,1,RichLightShed
0,911,1,2010,2023,628.0,171.0,617,3,2,1.0,24.0,1014.0,1,0.0909090909090909,8.292,28.429,1,ACELAW69
0,665,1,2018,2022,233.0,932.0,602,25,1,0.0,32.0,516.0,1,0.7857142857142857,8.292,28.429,1,coryanne_hicks
0,3297,1,2018,2022,5.0,122.0,2,25,4,0.0,0.0,12.0,1,0.4615384615384615,8.333,28.571,0,tinygeom
0,19,0,2015,2017,4.0,53.0,4,0,13,0.0,0.0,122.0,1,0.0,0.75,2.571,0,46nekopj
0,722,0,2013,2023,434.0,18350.0,44579,18,13,22.0,118.0,1944950.0,0,0.0,5.417,18.571,1,joahun_ava
0,2935,0,2011,2018,0.0,26.0,2250,1,1,0.0,132.0,351860.0,0,0.0,5.542,19.0,0,ccDebo
0,38755,1,2010,2023,668.0,959678.0,22772,1566,9,22.0,8.0,23922.0,1,0.5333333333333333,8.292,28.429,1,geisyarrudareal
1,65142,1,2009,2023,3919.0,127662.0,270,1951,1,35.0,44.0,6976.0,1,0.6666666666666667,8.333,28.571,1,alextomo
0,38579,0,2012,2023,2338.0,1440.0,56079,12,1,1.0,154.0,2282511.0,0,0.0555555555555555,8.0,27.429,1,1DOnlyTheBrave
0,11925,1,2009,2023,648.0,6713931.0,103,5157,6,4.0,14.0,45497.0,1,0.3333333333333333,8.25,28.286,1,shireenwisnu17
0,744,1,2016,2017,0.0,4.0,547,0,1,0.0,130.0,410665.0,0,0.0,5.458,18.714,0,John_Jonny_00
0,12014,0,2010,2023,312.0,130.0,13644,10,1,12.0,14.0,105664.0,0,0.6666666666666667,8.333,28.571,1,crazeekennee
0,153,1,2011,2017,0.0,49.0,3,1,7,0.0,4.0,12598.0,0,0.0769230769230768,6.333,21.714,1,ZigMane1
0,57467,1,2011,2023,571.0,354.0,40247,19,1,28.0,14.0,31693.0,1,0.24,8.333,28.571,1,TheKFV
1,2578,0,2008,2023,214.0,764613.0,2119,3710,2,3.0,34.0,157090.0,0,0.7857142857142857,8.333,28.571,1,tysonchandler
0,341,1,2016,2017,20.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.0,7.458,25.571,0,ivanqdnaf
0,0,0,2016,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,cablevision
0,67571,1,2013,2023,837.0,976.0,77505,34,2,64.0,30.0,6404.0,1,0.6363636363636364,8.333,28.571,1,Chrishood57
0,633,1,2015,2023,17.0,29.0,0,1,40,1.0,0.0,6.0,1,0.9230769230769232,8.292,28.429,0,BergmannKord
0,110465,1,2014,2023,20621.0,20829.0,14081,23,4,95.0,6.0,481.0,0,0.0833333333333333,8.333,28.571,0,snowblindguy
0,898,0,2010,2017,0.0,2.0,7,0,1,0.0,20.0,9931.0,0,0.0526315789473684,8.333,28.571,1,jmillzzz80
0,303,0,2017,2017,0.0,1.0,34,0,2,0.0,158.0,49540.0,0,0.0,6.625,22.714,0,kcsmlkexkmstoi1
0,12963,1,2015,2023,246.0,176.0,105287,0,1,17.0,104.0,1421366.0,1,0.0999999999999999,8.292,28.429,1,gemsbutera
0,793,0,2012,2019,291.0,15.0,1191,0,8,0.0,66.0,201459.0,0,0.3125,3.083,10.571,0,malps18
0,133,1,2011,2021,586.0,421.0,1552,8,1,0.0,36.0,588936.0,0,0.25,5.458,18.714,1,DSS_MD
0,1889,0,2012,2022,47.0,2.0,1276,0,21,0.0,132.0,434088.0,0,0.0909090909090909,6.0,20.571,0,Seven7_Yang
0,11865,1,2014,2023,151.0,571288.0,8235,1011,10,21.0,148.0,20299.0,1,0.4615384615384615,8.333,28.571,1,alfleuco
0,3348,0,2011,2018,155.0,80.0,1713,1,1,0.0,120.0,268983.0,0,0.4499999999999999,5.125,17.571,1,RamARodMza
0,166936,1,2011,2023,95042.0,93762.0,30366,113,1,0.0,196.0,189764.0,0,0.125,8.333,28.571,0,AraguaTamanaco
0,7761,1,2009,2023,3054.0,20326.0,27878,56,1,0.0,16.0,66870.0,1,0.75,8.333,28.571,1,KBTheBooBonic
0,11626,1,2012,2017,2025.0,919.0,409,0,3,0.0,124.0,18763.0,0,0.0,6.625,22.714,1,1434Re
0,1939,0,2011,2017,0.0,4.0,1394,0,1,0.0,144.0,294753.0,0,0.368421052631579,6.042,20.714,0,nick_adams101
1,29318,1,2009,2023,4135.0,25973.0,33027,208,1,15.0,8.0,6452.0,1,0.3333333333333333,8.333,28.571,1,zennioptical
0,143393,0,2008,2023,4488.0,2180.0,103836,88,1,199.0,22.0,15588.0,0,0.0,8.292,28.429,1,nw3
0,2920,1,2011,2017,0.0,21.0,2171,1,1,0.0,132.0,319836.0,0,0.3,5.5,18.857,0,juanito260
0,15752,1,2009,2022,1549.0,395.0,63947,47,1,0.0,194.0,1050813.0,1,0.1428571428571429,8.333,28.571,1,kaysnowboarder
0,0,0,2021,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0666666666666666,0.0,0.0,0,retroidofficial
0,514,1,2012,0,0.0,190.0,214,0,0,0.0,0.0,0.0,1,0.0833333333333333,0.0,0.0,0,fionnhannon1
0,2705,0,2008,2023,724.0,1368.0,2722,45,32,1.0,68.0,188468.0,0,0.6363636363636364,8.333,28.571,1,Bhavkaul
0,8080,1,2013,2023,540.0,346.0,50427,1,7,9.0,34.0,9303.0,0,0.1999999999999999,8.333,28.571,1,rlgbrown53
1,54564,1,2009,2023,432.0,97146.0,1561,197,3,13.0,20.0,1802.0,1,0.0,8.333,28.571,1,iDhmi
0,441,0,2017,2017,0.0,0.0,299,1,1,0.0,164.0,102442.0,0,0.5714285714285714,7.167,24.571,0,twanasingh2521
0,18029,1,2008,2023,3967.0,862.0,47805,4,1,13.0,10.0,18053.0,0,0.6666666666666667,8.292,28.429,1,serahsue
0,1234,0,2009,2023,515.0,90.0,932,6,1,5.0,174.0,928704.0,0,0.0,8.25,28.286,0,Aridego
0,16,0,2012,2018,0.0,6.0,66,0,4,0.0,10.0,5286.0,0,0.0714285714285714,0.625,2.143,0,LucaEliaTattoo
0,32824,1,2010,2023,853.0,87433.0,1793,153,8,175.0,178.0,516753.0,0,0.6,8.292,28.429,1,TANYELIyle
1,9870,1,2009,2023,1188.0,2811257.0,4312,15186,1,5.0,46.0,316862.0,1,0.6666666666666667,8.25,28.286,1,mishacollins
1,25271,1,2009,2023,543.0,2097994.0,5880,3418,1,2.0,94.0,15178.0,1,0.5,8.292,28.429,1,amirkingkhan
1,1496,1,2009,2023,1670.0,3163.0,2259,117,1,0.0,90.0,204424.0,1,1.0,8.292,28.429,1,zensoo
0,3642,0,2015,2019,107.0,60.0,2606,2,30,0.0,134.0,340972.0,0,0.0,5.583,19.143,0,H_ACKEDACCOUNT
0,1376,0,2012,2018,15.0,2.0,1037,1,13,0.0,104.0,245760.0,0,0.0,4.458,15.286,0,james81263076
1,13999,1,2010,2023,2400.0,1899105.0,14091,2927,1,6.0,0.0,12511.0,1,0.5,8.333,28.571,1,chris_kammy
0,318,0,2012,2023,146.0,759583.0,11,2183,10,0.0,74.0,66223.0,1,0.7,8.167,28.0,1,R_Albiol
0,67033,1,2010,2016,336.0,146169.0,167,513,9,0.0,0.0,536.0,1,0.9166666666666666,8.333,28.571,1,LolaMelnick
0,1443,1,2009,2023,301.0,322.0,240,19,1,0.0,16.0,228701.0,1,0.7692307692307692,8.333,28.571,1,briankwilosz
0,1134,1,2017,2023,24.0,3.0,658,0,4,0.0,46.0,118108.0,0,0.8461538461538461,7.292,25.0,0,JerryJRivas
1,8398,1,2010,2023,381.0,113285.0,42831,123,10,0.0,8.0,343773.0,1,0.0,8.333,28.571,1,leocamara_ak
0,207,1,2012,0,74.0,2662.0,145,19,0,0.0,0.0,0.0,0,0.0714285714285714,0.0,0.0,1,SahoresAdrien
0,51034,0,2009,2022,1114.0,1012.0,16873,1,1,0.0,24.0,556547.0,0,0.3636363636363636,8.333,28.571,1,JermJimenez
0,2618,0,2011,2017,647.0,40.0,493,0,1,0.0,160.0,626624.0,0,0.3571428571428571,6.667,22.857,1,GooodLuckChuck
1,86703,1,2009,2023,5163.0,16223.0,25178,521,1,26.0,30.0,54904.0,1,0.1111111111111111,8.333,28.571,1,SusanKim4
0,1443,0,2016,2017,10.0,6.0,967,1,1,0.0,130.0,335496.0,0,0.7692307692307692,5.458,18.714,0,wendy_midgett
0,479,1,2012,2017,0.0,0.0,303,0,1,0.0,134.0,628311.0,0,0.2142857142857143,6.417,22.0,0,TheLove_Diary
0,49932,1,2009,2023,2347.0,955.0,1544,24,7,12.0,96.0,866696.0,0,0.9230769230769232,8.292,28.429,1,DriftingCloud
1,3021,1,2010,2023,407.0,629884.0,2250,83,1,1.0,18.0,396807.0,1,0.8,8.333,28.571,1,raphaelmaitimo
0,16,0,2014,2018,0.0,3.0,15,0,1,0.0,10.0,23529.0,0,0.6428571428571428,0.458,1.571,0,fGgardiner
0,188,0,2017,2017,0.0,0.0,23,0,2,0.0,158.0,94593.0,0,0.0,6.75,23.143,0,wgyaazwdsrqq131
0,1934,0,2012,2017,0.0,6.0,1328,1,1,0.0,134.0,501108.0,0,0.0,5.625,19.286,0,suncjmm
0,4446,1,2010,2023,1620.0,2797.0,12181,59,1,0.0,120.0,568.0,1,0.4285714285714286,8.208,28.143,1,amandasximd
0,636,1,2010,2018,50.0,20.0,741,2,1,0.0,4.0,1693.0,0,0.0,0.542,1.857,0,ed24555
1,1441,1,2010,2023,226.0,7984196.0,2329,42042,1,5.0,112.0,1140665.0,1,0.9285714285714286,8.25,28.286,1,LewisHamilton
0,20827,1,2009,2023,329.0,309.0,6997,5,1,0.0,16.0,134800.0,0,0.0,8.333,28.571,1,Leezy82
1,11174,1,2009,2023,501.0,671860.0,4012,4551,1,7.0,32.0,33127.0,1,0.375,8.333,28.571,1,NickyHilton
0,28953,0,2009,2023,1915.0,766.0,69702,13,5,28.0,40.0,52239.0,0,0.4,8.333,28.571,1,JanePositively
1,57162,1,2009,2022,4899.0,79329.0,9569,1645,1,0.0,34.0,2207995.0,1,0.4615384615384615,7.667,26.286,1,missjacquerae
0,16,1,2011,2018,0.0,16.0,46,0,30,0.0,6.0,62.0,0,0.1428571428571429,0.625,2.143,0,MariellaChiara
0,52052,1,2010,2023,1073.0,1319.0,45118,0,1,0.0,80.0,555014.0,1,0.2142857142857143,8.083,27.714,1,ArianaDesiree_
0,1066,1,2012,2022,447.0,414.0,89,18,1,0.0,86.0,920.0,1,0.9166666666666666,8.333,28.571,1,DavidSherin
0,5116,1,2017,2022,0.0,645.0,0,28,1,0.0,0.0,35.0,0,0.7272727272727273,8.333,28.571,0,theclivebot
0,3540,1,2010,2018,0.0,47.0,2398,0,1,0.0,132.0,350269.0,0,0.1999999999999999,5.667,19.429,0,BMOR4
1,24951,1,2009,0,839.0,350069.0,734,919,0,0.0,0.0,0.0,1,0.5454545454545454,0.0,0.0,1,MichelleMone
0,1974,0,2015,2019,71.0,31.0,174,0,16,0.0,132.0,30105.0,0,0.8461538461538461,5.542,19.0,0,annamariams75
1,154277,1,2009,2023,1006.0,601497.0,4650,2009,1,200.0,22.0,5745.0,1,0.7857142857142857,8.333,28.571,1,michaelmalice
0,211,0,2016,2017,0.0,0.0,111,0,1,0.0,122.0,314318.0,0,0.1333333333333333,7.417,25.429,1,Chocolate_Annea
1,7875,0,2010,2023,140.0,6507360.0,720,8125,2,3.0,0.0,8923.0,1,0.05,8.333,28.571,1,TheShilpaShetty
1,184231,1,2009,2023,1334.0,357369.0,23586,5693,1,152.0,58.0,17596.0,1,0.3571428571428571,8.333,28.571,1,JonahDispatch
0,2177,1,2012,2017,0.0,1.0,2155,0,1,0.0,12.0,8718.0,0,0.5333333333333333,0.5,1.714,0,brunhildeco63t9
1,13281,1,2009,2023,579.0,69898.0,1389,403,1,0.0,62.0,72868.0,1,0.7333333333333334,8.292,28.429,1,_jessicamendoza
0,9,0,2011,2018,0.0,5.0,153,0,1,0.0,0.0,5.0,0,0.125,0.333,1.143,0,ehdvo
1,12103,1,2012,2023,10333.0,237223.0,16209,329,1,1.0,12.0,588835.0,0,0.6428571428571428,8.292,28.429,1,MissJuliaKelly
0,151161,0,2011,2023,249.0,122135.0,7686,272,3,16.0,6.0,1626.0,0,0.0,8.333,28.571,1,alshwiki1
1,7297,1,2009,2023,495.0,885152.0,36,2986,1,0.0,80.0,71060.0,1,0.3571428571428571,8.292,28.429,1,mchalmers15
0,7247,1,2009,2023,3883.0,3969.0,21651,68,1,1.0,54.0,433.0,1,0.2777777777777778,8.333,28.571,1,sdpaulette
0,6005,0,2013,2022,61.0,117.0,24272,0,1,0.0,128.0,7315031.0,0,0.5,7.0,24.0,1,Josh17Fair
0,71248,1,2016,2023,3411.0,673.0,154551,6,1,18.0,88.0,326376.0,1,0.0833333333333333,8.292,28.429,1,VelvetMobius
1,2755,0,2009,2023,160.0,875969.0,461,2260,1,10.0,34.0,15036.0,1,0.9166666666666666,8.333,28.571,1,MuhammadAli
0,1475,1,2008,2023,1415.0,1512.0,110197,76,1,74.0,124.0,266687.0,0,0.4444444444444444,8.333,28.571,1,GeekAaron
0,118,0,2011,2018,0.0,43.0,584,0,1,0.0,70.0,45238.0,0,0.0,4.208,14.429,0,im2sexy4this
1,41540,1,2009,2023,3147.0,11114.0,6798,433,1,53.0,32.0,414.0,1,0.2666666666666667,8.333,28.571,1,CallaghanPeter
0,28941,0,2014,2023,1885.0,1299.0,32825,13,1,2.0,76.0,681617.0,1,0.6666666666666667,7.875,27.0,1,khadijah0990
1,33366,1,2009,2023,3835.0,56407.0,18840,1052,1,72.0,140.0,187860.0,1,0.7333333333333334,8.333,28.571,1,meridithmcgraw
1,110492,1,2008,2023,6361.0,1138653.0,5027,11801,10,148.0,10.0,22751.0,1,0.4666666666666667,8.333,28.571,1,iescolar
0,18882,1,2009,2023,372.0,421.0,10925,24,1,200.0,0.0,115.0,1,0.0,8.333,28.571,1,JemGrrl5
0,10832,1,2011,2023,735.0,600.0,9366,62,1,84.0,170.0,98127.0,0,0.0909090909090909,8.333,28.571,1,cmuirmath
1,9548,1,2009,2022,1010.0,4160955.0,2114,4299,1,0.0,2.0,30828.0,1,0.8,8.333,28.571,1,bridgitmendler
0,738,1,2014,2023,921.0,122.0,7561,10,12,0.0,76.0,1149056.0,0,0.2666666666666667,8.333,28.571,1,prashm07
0,24,0,2014,2018,0.0,2.0,86,0,1,0.0,10.0,167999.0,0,0.0,0.875,3.0,0,gdg1981
0,49309,1,2015,2021,82.0,644.0,34,36,1,0.0,0.0,87.0,1,0.6666666666666667,8.333,28.571,0,BaanaCounter
0,64,0,2012,0,1687.0,412.0,10141,16,0,0.0,0.0,0.0,0,0.9230769230769232,0.0,0.0,1,MaryamHenson
0,12306,1,2016,2022,8499.0,63036.0,4919,28,1,0.0,56.0,375.0,1,0.3076923076923077,8.333,28.571,0,satalymike
1,6162,0,2017,2023,935.0,40412.0,1786,289,1,9.0,114.0,1742.0,1,0.6428571428571428,8.333,28.571,1,foxnewsnight
1,4340,1,2009,2023,305.0,453354.0,435,2628,9,1.0,14.0,2817.0,1,0.9285714285714286,8.333,28.571,1,DiogoPortugal
0,674,0,2012,2017,37.0,7.0,1204,1,7,0.0,6.0,36569.0,0,0.4444444444444444,0.25,0.857,1,grisarong
0,100007,0,2009,2023,604.0,1885.0,48930,23,1,54.0,22.0,39849.0,1,0.4666666666666667,8.292,28.429,1,mariokiki
0,1357,1,2012,2022,91.0,7313668.0,72,6327,1,0.0,64.0,3238701.0,1,0.6428571428571428,8.042,27.571,1,TomHolland1996
0,3118,1,2014,2022,59.0,29.0,2242,1,1,0.0,16.0,35826.0,0,0.7,8.333,28.571,0,karl_stine
0,389126,0,2010,2023,1291.0,876.0,0,24,13,200.0,0.0,0.0,0,0.0,8.333,28.571,0,Beelzebumon_bot
1,22330,0,2011,2023,196.0,5307.0,1823,93,1,8.0,24.0,159396.0,1,0.6842105263157895,8.333,28.571,1,MarcTNobleman
0,12118,1,2013,2017,735.0,804.0,6011,5,1,0.0,24.0,456.0,1,0.1999999999999999,8.125,27.857,1,AbreuPiero
1,2753,1,2014,2023,432.0,1803947.0,3904,2603,1,1.0,100.0,371880.0,1,0.8888888888888888,8.208,28.143,1,PetrCech
0,30,0,2012,2018,0.0,6.0,142,0,1,0.0,12.0,9955.0,0,0.2142857142857143,1.083,3.714,0,manoharalle
0,20030,1,2011,2023,744.0,1780.0,36837,7,1,13.0,156.0,12622.0,0,0.1999999999999999,8.292,28.429,1,cam5xtimer
0,37412,0,2014,2016,646.0,632.0,95246,0,13,0.0,92.0,201886.0,0,0.0,7.792,26.714,0,0cNAmS2t0jncEjp
1,14012,1,2011,2020,9082.0,272510.0,6708,598,1,0.0,30.0,52814.0,1,0.9090909090909092,8.333,28.571,1,CollinsKey
0,8475,1,2012,2023,622.0,896609.0,15285,514,10,1.0,0.0,1503.0,1,0.7692307692307692,8.333,28.571,1,PalomaFiuza_1
0,199533,1,2017,2023,8.0,18933.0,442,73,10,200.0,0.0,197.0,0,0.8571428571428572,8.333,28.571,0,bot_de_colores
0,27252,1,2010,2023,13.0,326262.0,139,938,10,46.0,58.0,15769.0,0,0.9333333333333332,8.333,28.571,1,robertomalaver
0,34245,1,2009,2023,224674.0,228947.0,540,553,7,0.0,26.0,451947.0,0,0.2222222222222222,8.333,28.571,0,FcoAssisFreitas
