,verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,url,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,screen_name,account_type,following/years,followers/lastpost
16561,0,98,0,2017,2017,0.0,0.0,13,0,3,0.0,80.0,65961.0,0,0.0,3.417,11.714,opspzekwdc255,0,4008.418252390419,66477.3388717156
16562,0,9890,1,2010,2017,0.0,672.0,2860,0,1,0.0,130.0,360140.0,1,0.6,5.458,18.714,AmaliaMiau,0,4008.418252390419,65805.3388717156
16563,0,3127,1,2015,2017,0.0,213.0,2129,1,1,0.0,124.0,301188.0,0,0.0,5.167,17.714,SereneFuchsite,0,4008.418252390419,66264.3388717156
16564,0,2155,1,2011,2017,0.0,19.0,1422,2,7,0.0,128.0,314660.0,0,0.0,5.375,18.429,CBword,0,4008.418252390419,66458.3388717156
16565,0,114,0,2009,2017,0.0,11.0,68,0,15,0.0,64.0,315407.0,0,0.9090909090909092,2.75,9.429,twailatwee,0,4008.418252390419,66466.3388717156
16566,0,2717,0,2011,0,3354.0,411.0,7051,7,0,0.0,0.0,0.0,0,0.1538461538461538,0.0,0.0,Evans1401Dave,0,654.4182523904192,66066.3388717156
16567,0,97,0,2017,2017,0.0,0.0,63,0,1,0.0,54.0,600580.0,0,0.0999999999999999,2.417,8.286,jaimie_isa,0,4008.418252390419,66477.3388717156
16568,0,1708,0,2013,0,1583.0,826.0,4268,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,desiMausam,0,2425.418252390419,65651.3388717156
16569,0,1926,0,2013,2017,0.0,5.0,1328,0,1,0.0,132.0,460525.0,0,0.8666666666666667,5.5,18.857,CathyCheung27,0,4008.418252390419,66472.3388717156
16570,0,3,0,2017,2017,43.0,4.0,41,0,4,0.0,0.0,2.0,0,0.0,0.125,0.429,hdd199,0,3965.418252390419,66473.3388717156
16571,0,116,0,2017,2017,0.0,0.0,15,0,3,0.0,102.0,87384.0,0,0.0,4.333,14.857,rxggzzvsqo2567,0,4008.418252390419,66477.3388717156
16572,0,150336,0,2010,2017,0.0,680.0,2365,61,13,0.0,70.0,381943.0,0,0.125,7.917,27.143,SoutokuD,0,4008.418252390419,65797.3388717156
16573,0,380,1,2008,0,94.0,27.0,193,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,douggold,0,3914.418252390419,66450.3388717156
16574,0,2983,1,2014,2017,0.0,25.0,2191,1,1,0.0,132.0,295791.0,0,0.5714285714285714,5.5,18.857,orhenderson,0,4008.418252390419,66452.3388717156
16575,0,20792,1,2012,2017,596.0,2344.0,3364,29,2,0.0,114.0,281413.0,1,0.1052631578947368,5.375,18.429,SIKATSAY,0,3412.418252390419,64133.338871715605
16576,0,1409,0,2011,2019,0.0,337.0,50,1,6,0.0,34.0,428003.0,0,0.6,7.875,27.0,amirul5443,0,4008.418252390419,66140.3388717156
16577,0,910,0,2009,2017,2.0,2.0,700,1,1,0.0,138.0,331244.0,0,0.0,5.75,19.714,mnerfjun,0,4006.418252390419,66475.3388717156
16578,0,2637,1,2010,2020,59086.0,25829.0,215,213,4,0.0,42.0,20868.0,0,0.8,7.833,26.857,iMMadameDuchess,0,-55077.58174760958,40648.338871715605
16579,0,3009,0,2014,2017,0.0,18.0,2624,2,1,0.0,138.0,322347.0,0,0.0,5.792,19.857,not_here5,0,4008.418252390419,66459.3388717156
16580,0,215,1,2017,2018,3150.0,1006.0,15,0,1,0.0,18.0,2479.0,0,0.0666666666666666,8.292,28.429,The_King_Capper,0,858.4182523904192,65471.338871715605
16581,0,128,1,2017,2017,0.0,0.0,10,0,17,0.0,84.0,12092.0,0,0.0666666666666666,3.542,12.143,l1rKHB2OeM4j9bL,0,4008.418252390419,66477.3388717156
16582,0,95,0,2015,2018,0.0,13.0,413,0,30,0.0,48.0,180092.0,0,0.1764705882352941,3.542,12.143,Sawggins,0,4008.418252390419,66464.3388717156
16583,0,258313,1,2010,0,1218.0,3867.0,26848,60,0,0.0,0.0,0.0,0,0.1363636363636363,0.0,0.0,HijoeLigia,0,2790.418252390419,62610.338871715605
16584,0,3313,0,2012,2017,0.0,16.0,2298,0,1,0.0,130.0,289135.0,0,0.4705882352941176,5.458,18.714,LPossiveis,0,4008.418252390419,66461.3388717156
16585,0,33,0,2012,2018,0.0,9.0,92,0,1,0.0,6.0,7098.0,0,0.0999999999999999,1.208,4.143,LorenzoEda,0,4008.418252390419,66468.3388717156
16586,0,3814,1,2011,2017,0.0,15.0,2100,0,1,0.0,122.0,333228.0,1,0.7,5.125,17.571,NewGlobalSolns,0,4008.418252390419,66462.3388717156
16587,0,4607,1,2012,2017,0.0,17.0,2179,0,1,0.0,132.0,385223.0,1,0.6428571428571428,5.5,18.857,HKittySunshine,0,4008.418252390419,66460.3388717156
16588,0,2811,0,2013,2017,0.0,26.0,2023,2,1,0.0,140.0,326530.0,0,0.1428571428571429,5.833,20.0,michaelwthorpe,0,4008.418252390419,66451.3388717156
16589,0,342,0,2016,2017,10.0,7.0,341,1,1,0.0,178.0,52166.0,0,0.1428571428571429,7.458,25.571,fominfeodosii1,0,3998.418252390419,66470.3388717156
16590,0,3127,1,2009,2017,0.0,23.0,2203,0,3,0.0,136.0,341516.0,0,0.0,5.708,19.571,monikejob,0,4008.418252390419,66454.3388717156
16591,0,6043,0,2013,2017,272.0,73.0,5457,1,1,0.0,142.0,501372.0,0,0.0999999999999999,5.917,20.286,mizaaeel21,0,3736.418252390419,66404.3388717156
16592,0,80,0,2012,2018,0.0,17.0,305,0,1,0.0,38.0,180814.0,1,0.2666666666666667,3.042,10.429,LuwakKelkel,0,4008.418252390419,66460.3388717156
16593,0,2320,1,2010,2017,62.0,11.0,1808,1,1,0.0,132.0,201180.0,0,0.0,5.542,19.0,rodermanj,0,3946.418252390419,66466.3388717156
16594,0,2010,0,2011,2017,27.0,2.0,1416,1,1,0.0,132.0,289373.0,0,0.0,5.5,18.857,xzdd,0,3981.418252390419,66475.3388717156
16595,0,2525,1,2011,2017,0.0,3.0,1815,1,1,0.0,124.0,434333.0,0,0.4,5.208,17.857,rosangelrubythc,0,4008.418252390419,66474.3388717156
16596,0,1885,0,2014,2017,9.0,3.0,1240,0,1,0.0,142.0,486980.0,0,0.0,5.917,20.286,tlxpanshu,0,3999.418252390419,66474.3388717156
16597,0,46,0,2011,2017,0.0,57.0,9,2,3,0.0,6.0,27214.0,1,0.0,1.792,6.143,jjang_mini,0,4008.418252390419,66420.3388717156
16598,0,2519,1,2017,2018,3.0,5.0,1705,0,1,0.0,136.0,513565.0,0,0.6428571428571428,5.708,19.571,steven_ennes,0,4005.418252390419,66472.3388717156
16599,0,3081,0,2013,2017,24.0,2.0,2245,1,1,0.0,138.0,407206.0,0,0.375,5.792,19.857,SonetatL,0,3984.418252390419,66475.3388717156
16600,0,50,0,2010,2018,0.0,9.0,192,0,1,0.0,32.0,51678.0,0,0.0,1.917,6.571,JIDALSSASSON,0,4008.418252390419,66468.3388717156
16601,0,50,0,2013,2018,0.0,31.0,283,0,1,0.0,30.0,6671.0,0,0.2142857142857143,1.917,6.571,fabiolalafolle,0,4008.418252390419,66446.3388717156
16602,0,54606,0,2013,2016,1084.0,724.0,0,5,13,0.0,0.0,2.0,1,0.0,8.333,28.571,dgantena,0,2924.418252390419,65753.3388717156
16603,0,1507,1,2015,2017,0.0,11.0,1304,25,1,0.0,170.0,81815.0,1,0.6923076923076923,7.125,24.429,Iaminpolicsit,0,4008.418252390419,66466.3388717156
16604,0,1967,0,2010,2017,513.0,16.0,1362,1,1,0.0,126.0,359789.0,0,0.125,5.25,18.0,Funny_J,0,3495.418252390419,66461.3388717156
16605,0,1072,1,2017,2017,12.0,19.0,119,0,1,0.0,172.0,2845.0,0,0.0666666666666666,7.208,24.714,radmilaborisov6,0,3996.418252390419,66458.3388717156
16606,0,2475,0,2010,2017,0.0,4.0,1756,1,1,0.0,138.0,310438.0,0,0.6666666666666667,5.75,19.714,abraham_snz,0,4008.418252390419,66473.3388717156
16607,0,251,1,2017,2017,76.0,0.0,24,0,1,0.0,158.0,31697.0,0,0.0,6.583,22.571,GkkYEGkdSNVvbMU,0,3932.418252390419,66477.3388717156
16608,0,1425,1,2010,2017,0.0,4.0,940,0,1,0.0,136.0,353886.0,0,0.1666666666666666,5.708,19.571,manyakes,0,4008.418252390419,66473.3388717156
16609,0,1865,0,2016,2017,0.0,3.0,1290,0,3,0.0,136.0,329736.0,0,0.5,5.708,19.571,CCBi17,0,4008.418252390419,66474.3388717156
16610,0,38,0,2016,2017,0.0,23.0,23,0,1,0.0,18.0,21455.0,0,0.6875,1.458,5.0,the1975german,0,4008.418252390419,66454.3388717156
16611,0,1973,0,2012,2016,4183.0,1620.0,62,13,4,0.0,2.0,310.0,1,0.8125,8.333,28.571,0utdoorshopping,0,-174.58174760958082,64857.338871715605
16612,0,5860,1,2012,2017,0.0,273.0,3449,4,1,0.0,124.0,273687.0,0,0.1666666666666666,5.208,17.857,callumhorne_,0,4008.418252390419,66204.3388717156
16613,0,11,0,2011,2018,0.0,7.0,18,0,1,0.0,8.0,30727.0,0,0.0,0.417,1.429,malupcial,0,4008.418252390419,66470.3388717156
16614,0,9028,0,2012,2018,319.0,51.0,8011,2,1,0.0,130.0,311415.0,0,0.1428571428571429,5.458,18.714,gongora_maggie,0,3689.418252390419,66426.3388717156
16615,0,4326,1,2012,2017,0.0,212.0,2733,0,1,0.0,134.0,293302.0,1,0.4166666666666666,5.625,19.286,TheRealChezz,0,4008.418252390419,66265.3388717156
16616,0,388,0,2012,2018,644.0,82.0,311,1,1,0.0,98.0,166396.0,0,0.25,6.5,22.286,gjhhfgjj,0,3364.418252390419,66395.3388717156
16617,0,1959,0,2016,2017,0.0,14.0,1350,0,1,0.0,122.0,319381.0,0,0.8666666666666667,5.083,17.429,JeanieLecompte,0,4008.418252390419,66463.3388717156
16618,0,35316,0,2014,2016,0.0,706.0,0,7,13,0.0,0.0,4.0,1,0.0,8.333,28.571,jukunenn_deai,0,4008.418252390419,65771.3388717156
16619,0,9793,0,2016,2020,1.0,431.0,5,75,11,0.0,0.0,6.0,0,0.6875,8.333,28.571,TinyDungeons,0,4007.418252390419,66046.3388717156
16620,0,154129,1,2011,0,620.0,1057.0,41221,10,0,0.0,0.0,0.0,0,0.0769230769230768,0.0,0.0,aminecraftbee,0,3388.418252390419,65420.338871715605
16621,0,2583,0,2012,2018,14.0,33.0,1846,0,1,0.0,132.0,410144.0,0,0.25,5.583,19.143,Awhbrey,0,3994.418252390419,66444.3388717156
16622,0,36,0,2012,2018,0.0,1.0,36,0,1,0.0,22.0,449279.0,0,0.0,1.125,3.857,bitchy1996,0,4008.418252390419,66476.3388717156
16623,0,5005,0,2010,2020,298.0,105.0,2488,3,1,0.0,120.0,399139.0,0,0.5,5.5,18.857,YeoryiaC,0,3710.418252390419,66372.3388717156
16624,0,58,1,2013,2017,0.0,9.0,70,0,12,0.0,46.0,264213.0,0,0.6875,1.917,6.571,PaddyDonnell,0,4008.418252390419,66468.3388717156
16625,0,34,0,2011,2018,0.0,9.0,198,0,1,0.0,20.0,1196.0,0,0.0666666666666666,1.208,4.143,lekfd,0,4008.418252390419,66468.3388717156
16626,0,209,1,2017,2017,24.0,3.0,27,0,1,0.0,152.0,41850.0,0,0.0666666666666666,6.375,21.857,eZlf6IdPg4JKL2l,0,3984.418252390419,66474.3388717156
16627,0,2744,0,2013,2017,2.0,21.0,2339,0,15,0.0,144.0,346111.0,0,0.6363636363636364,6.042,20.714,mia_haller,0,4006.418252390419,66456.3388717156
16628,0,23,0,2015,2018,0.0,5.0,110,0,34,0.0,14.0,5142.0,0,0.0769230769230768,0.917,3.143,xuelinnn,0,4008.418252390419,66472.3388717156
16629,0,131,1,2017,2017,0.0,0.0,11,0,1,0.0,98.0,15066.0,0,0.0666666666666666,4.083,14.0,FX4uXxeXgaGZvs5,0,4008.418252390419,66477.3388717156
16630,0,1295,0,2016,2017,0.0,4.0,883,1,1,0.0,128.0,393604.0,0,0.4166666666666666,5.333,18.286,99iriswang,0,4008.418252390419,66473.3388717156
16631,0,320,0,2014,0,57.0,17.0,975,0,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,Solda0,0,3951.418252390419,66460.3388717156
16632,0,465,1,2011,2019,194.0,18.0,541,0,3,0.0,116.0,303795.0,0,0.5263157894736843,5.125,17.571,OMERAHAMAD,0,3814.418252390419,66459.3388717156
16633,0,615,0,2011,2017,32.0,6.0,492,0,1,0.0,134.0,374668.0,0,0.9230769230769232,5.625,19.286,ChuckBaechel,0,3976.418252390419,66471.3388717156
16634,0,2648,0,2009,2017,24.0,6.0,2002,1,1,0.0,136.0,402948.0,0,0.6666666666666667,5.708,19.571,Tob_W,0,3984.418252390419,66471.3388717156
16635,0,75,0,2014,2018,0.0,48.0,479,0,1,0.0,34.0,24429.0,0,0.0,2.792,9.571,tommyf23062004,0,4008.418252390419,66429.3388717156
16636,0,1612,0,2012,2017,0.0,4.0,1116,0,1,0.0,130.0,484344.0,0,0.1999999999999999,5.458,18.714,heimingyan,0,4008.418252390419,66473.3388717156
16637,0,3655,1,2015,2017,47.0,42.0,3559,21,1,0.0,192.0,64728.0,0,0.9375,8.042,27.571,MarshallSwinney,0,3961.418252390419,66435.3388717156
16638,0,49996,1,2011,2018,9944.0,9175.0,7,28,1,0.0,12.0,675.0,1,0.25,7.875,27.0,GetHired_USA,0,-5935.581747609581,57302.338871715605
16639,0,445,0,2017,2017,0.0,1.0,314,1,1,0.0,164.0,102177.0,0,0.2142857142857143,7.167,24.571,Mccrane1349,0,4008.418252390419,66476.3388717156
16640,0,1499,0,2011,2017,0.0,6.0,1107,1,1,0.0,140.0,591519.0,0,0.9230769230769232,5.875,20.143,gonzapalermo,0,4008.418252390419,66471.3388717156
16641,0,1819,1,2009,2017,155.0,26.0,1223,1,1,0.0,128.0,289740.0,0,0.6666666666666667,5.375,18.429,medpajsan,0,3853.418252390419,66451.3388717156
16642,0,2690,1,2010,2018,0.0,11.0,0,0,1,0.0,0.0,0.0,0,0.1428571428571429,0.083,0.286,zeibak1,0,4008.418252390419,66466.3388717156
16643,0,2863,0,2013,2017,0.0,6.0,2048,0,1,0.0,132.0,314020.0,0,0.15,5.542,19.0,VentaEntradas1D,0,4008.418252390419,66471.3388717156
16644,0,2418,0,2013,2017,0.0,7.0,1691,3,1,0.0,128.0,341361.0,0,0.625,5.375,18.429,Noahs_tv,0,4008.418252390419,66470.3388717156
16645,0,49,0,2010,2020,0.0,32.0,272,0,10,0.0,8.0,53282.0,0,0.1999999999999999,1.917,6.571,DelaCruzWS,0,4008.418252390419,66445.3388717156
16646,0,113,0,2011,2018,0.0,9.0,198,0,1,0.0,0.0,0.0,0,0.0833333333333333,4.708,16.143,sogattn,0,4008.418252390419,66468.3388717156
16647,0,40,0,2017,2018,0.0,5.0,179,0,34,0.0,16.0,191427.0,0,0.1875,1.458,5.0,ArslanturkOzkan,0,4008.418252390419,66472.3388717156
16648,0,3246,1,2016,0,106.0,10.0,2331,0,0,0.0,0.0,0.0,0,0.3888888888888888,0.0,0.0,Donastorg231987,0,3902.418252390419,66467.3388717156
16649,0,1370,0,2011,2017,50.0,30.0,959,1,1,0.0,126.0,323036.0,0,0.9230769230769232,5.292,18.143,KevinMazanec,0,3958.418252390419,66447.3388717156
16650,0,2934,0,2009,2017,0.0,39.0,2020,2,1,0.0,134.0,308082.0,0,0.0769230769230768,5.625,19.286,grneyes13,0,4008.418252390419,66438.3388717156
16651,0,3226,1,2011,2017,0.0,11.0,2366,1,1,0.0,126.0,290226.0,0,0.5833333333333333,5.292,18.143,MsNewmanWSHS,0,4008.418252390419,66466.3388717156
16652,0,2533,1,2011,2017,0.0,8.0,1780,1,37,0.0,124.0,485499.0,0,0.1666666666666666,5.208,17.857,deadbunny13,0,4008.418252390419,66469.3388717156
16653,0,6845,0,2009,2019,167.0,240.0,2028,2,1,0.0,130.0,309049.0,0,0.8,5.833,20.0,diandrashafira,0,3841.418252390419,66237.3388717156
16654,0,1847,1,2017,2017,0.0,42.0,1531,1,1,0.0,144.0,367787.0,1,0.7647058823529411,6.0,20.571,FuIICircleRanch,0,4008.418252390419,66435.3388717156
16655,0,1944,0,2012,2020,11.0,10.0,1253,1,1,0.0,144.0,440162.0,0,0.4166666666666666,6.125,21.0,CHUCKERNATOR,0,3997.418252390419,66467.3388717156
16656,0,2158,1,2015,2017,0.0,16.0,1375,0,1,0.0,122.0,278712.0,0,0.0769230769230768,5.083,17.429,gtb1993,0,4008.418252390419,66461.3388717156
16657,0,461,1,2017,2017,8.0,21.0,40,0,1,0.0,162.0,41734.0,0,0.1999999999999999,6.75,23.143,zhenechkakopyl2,0,4000.418252390419,66456.3388717156
16658,0,148,0,2013,2018,0.0,34.0,827,0,1,0.0,90.0,211199.0,0,0.2142857142857143,5.25,18.0,weaklifter,0,4008.418252390419,66443.3388717156
16659,0,2979,1,2012,2017,0.0,137.0,2196,0,1,0.0,128.0,383385.0,1,0.8571428571428572,5.375,18.429,StevenHammondd,0,4008.418252390419,66340.3388717156
16660,0,404,1,2017,2017,0.0,0.0,17,0,6,0.0,156.0,13011.0,0,0.0666666666666666,6.542,22.429,w7CQESqPaho7Wmp,0,4008.418252390419,66477.3388717156
16661,0,2331,1,2009,2017,0.0,6.0,1648,0,1,0.0,134.0,334063.0,0,0.1764705882352941,5.583,19.143,no__transitory,0,4008.418252390419,66471.3388717156
16662,0,26186,0,2010,2017,0.0,406.0,2353,2,1,0.0,126.0,283441.0,0,0.1764705882352941,5.333,18.286,RastaMark_,0,4008.418252390419,66071.3388717156
16663,0,157,0,2008,0,0.0,12.0,137,1,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,dinajill,0,4008.418252390419,66465.3388717156
16664,0,4541,0,2012,2017,0.0,18.0,2174,0,1,0.0,124.0,300561.0,1,0.5,5.208,17.857,_gabrielwhat,0,4008.418252390419,66459.3388717156
16665,0,1817,1,2012,2016,8150.0,1394.0,8,7,1,0.0,0.0,28.0,1,1.0,8.333,28.571,Nappies4Charity,0,-4141.581747609581,65083.338871715605
16666,0,6199,1,2010,0,140.0,103.0,198,4,0,0.0,0.0,0.0,0,0.9230769230769232,0.0,0.0,williemacedo,0,3868.418252390419,66374.3388717156
16667,0,4076,1,2015,2018,331.0,129.0,3723,21,7,0.0,178.0,49449.0,0,0.0714285714285714,7.792,26.714,BrogdonMarcie,0,3677.418252390419,66348.3388717156
16668,0,149,1,2017,2020,90.0,273.0,2,6,1,0.0,2.0,205.0,1,0.5,6.167,21.143,PoCorGTFOBot,0,3918.418252390419,66204.3388717156
16669,0,2602,1,2013,2017,0.0,6.0,1919,0,1,0.0,122.0,437788.0,0,0.25,5.125,17.571,Chrysaor_239,0,4008.418252390419,66471.3388717156
16670,0,1325,0,2016,2017,32.0,13.0,1326,1,1,0.0,36.0,12169.0,0,0.0,1.542,5.286,diodoramaksimo2,0,3976.418252390419,66464.3388717156
16671,0,1868,0,2012,2020,1.0,3.0,1313,0,2,0.0,144.0,420118.0,1,0.3571428571428571,6.042,20.714,IrinaShatalova,0,4007.418252390419,66474.3388717156
16672,0,394,1,2016,2017,0.0,27.0,43,1,1,0.0,156.0,24680.0,0,0.0,6.5,22.286,YudinAron,0,4008.418252390419,66450.3388717156
16673,0,3076,0,2011,2017,0.0,43.0,2103,2,1,0.0,134.0,332715.0,0,0.3333333333333333,5.625,19.286,reiffbuttkicker,0,4008.418252390419,66434.3388717156
16674,0,2660,1,2010,2018,46.0,23.0,1817,0,2,0.0,130.0,453602.0,0,0.3846153846153846,5.583,19.143,frankie091974,0,3962.418252390419,66454.3388717156
16675,0,1321,1,2012,2018,12358.0,89785.0,2823,64,10,0.0,38.0,332438.0,1,0.7857142857142857,6.083,20.857,ChinoTelibleES,0,-8349.58174760958,-23307.661128284395
16676,0,4286,1,2011,2017,0.0,61.0,2244,1,13,0.0,146.0,509833.0,0,0.1999999999999999,6.083,20.857,kim_cook22,0,4008.418252390419,66416.3388717156
16677,0,213,0,2017,2017,0.0,1.0,22,0,3,0.0,164.0,86367.0,0,0.0,6.875,23.571,tcbbjlwkxfw20,0,4008.418252390419,66476.3388717156
16678,0,1078,1,2012,2017,0.0,4.0,733,0,1,0.0,142.0,417608.0,0,0.1538461538461538,5.917,20.286,angeleyessexy,0,4008.418252390419,66473.3388717156
16679,0,2403,0,2011,2017,0.0,3.0,1598,2,1,0.0,130.0,306824.0,0,1.0,5.458,18.714,dilloncrysel,0,4008.418252390419,66474.3388717156
16680,0,3541,0,2012,2018,0.0,695.0,67,1,9,0.0,114.0,305349.0,0,0.25,7.583,26.0,_honorio2012,0,4008.418252390419,65782.3388717156
16681,0,3520,1,2012,2017,48.0,24.0,1846,0,1,0.0,128.0,377804.0,0,0.3333333333333333,5.375,18.429,joybeeadventure,0,3960.418252390419,66453.3388717156
16682,0,3374,0,2011,2017,0.0,13.0,2408,1,1,0.0,112.0,264871.0,0,0.5,4.708,16.143,pampamcristina,0,4008.418252390419,66464.3388717156
16683,0,691,0,2015,2016,173.0,18.0,707,0,1,0.0,198.0,91368.0,0,0.1666666666666666,8.292,28.429,BuckyBadger643,0,3835.418252390419,66459.3388717156
16684,0,3168,1,2011,2019,385.0,278.0,211,1,16,0.0,178.0,53390.0,0,0.3157894736842105,7.542,25.857,0Claudia9,0,3623.418252390419,66199.3388717156
16685,0,1751,1,2016,2017,0.0,8.0,1086,0,1,0.0,126.0,408177.0,0,0.0,5.25,18.0,sunluatchina,0,4008.418252390419,66469.3388717156
16686,0,3105,0,2011,2017,0.0,15.0,2243,1,1,0.0,134.0,430563.0,0,0.4705882352941176,5.583,19.143,SamanthaJune666,0,4008.418252390419,66462.3388717156
16687,0,37,0,2014,2018,0.0,13.0,292,0,12,0.0,18.0,40457.0,1,0.1666666666666666,1.167,4.0,JudePlays,0,4008.418252390419,66464.3388717156
16688,0,1513,0,2014,0,69.0,2.0,1071,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,241711403,0,3939.418252390419,66475.3388717156
16689,0,3712,0,2009,2018,0.0,376.0,539,2,1,0.0,64.0,157685.0,0,0.0,8.0,27.429,FunKrissita,0,4008.418252390419,66101.3388717156
16690,0,2179,1,2012,2017,35.0,1.0,2178,0,1,0.0,12.0,8718.0,0,0.4666666666666667,0.5,1.714,victoriano56v99,0,3973.418252390419,66476.3388717156
16691,0,348,1,2017,2017,13.0,26.0,36,0,1,0.0,152.0,31544.0,0,0.0666666666666666,6.375,21.857,k4t8n1hVCDt5TAN,0,3995.418252390419,66451.3388717156
16692,0,11,0,2011,2020,119.0,16.0,93,0,1,0.0,4.0,95.0,0,0.8,0.375,1.286,Abel_Ferreira99,0,3889.418252390419,66461.3388717156
16693,0,124790,1,2011,2020,847.0,745.0,0,17,27,0.0,0.0,0.0,1,0.8571428571428572,8.333,28.571,RadioElDorado1,0,3161.418252390419,65732.3388717156
16694,0,5,0,2012,2018,0.0,2.0,73,0,4,0.0,0.0,0.0,0,0.0,0.208,0.714,qhfk384,0,4008.418252390419,66475.3388717156
16695,0,2891,0,2012,2017,0.0,17.0,2078,1,1,0.0,116.0,263957.0,0,0.6666666666666667,4.833,16.571,DebonyB,0,4008.418252390419,66460.3388717156
16696,0,989,0,2011,2017,0.0,11.0,688,1,1,0.0,130.0,357731.0,0,0.1111111111111111,5.417,18.571,pugh_j,0,4008.418252390419,66466.3388717156
16697,0,1811,0,2014,2017,310.0,80.0,2734,0,1,0.0,126.0,329717.0,0,0.3636363636363636,5.292,18.143,Bballer2016,0,3698.418252390419,66397.3388717156
16698,0,2109,0,2011,2017,0.0,2.0,1490,1,1,0.0,152.0,648091.0,0,0.0625,6.375,21.857,DANITZA266,0,4008.418252390419,66475.3388717156
16699,0,22,0,2015,2018,0.0,3.0,75,0,1,0.0,8.0,175.0,0,0.0769230769230768,0.833,2.857,HaraldHaarfag,0,4008.418252390419,66474.3388717156
16700,0,20010,0,2011,2017,0.0,257.0,2924,0,1,0.0,136.0,442188.0,0,0.0,5.667,19.429,MayaDimas,0,4008.418252390419,66220.3388717156
16701,0,92,0,2013,0,477.0,0.0,504,0,0,0.0,0.0,0.0,0,0.6,0.0,0.0,israel2391,0,3531.418252390419,66477.3388717156
16702,0,11030,0,2016,2019,0.0,11.0,0,5,1,0.0,0.0,200.0,1,0.3076923076923077,8.333,28.571,AlmostAmends,0,4008.418252390419,66466.3388717156
16703,0,388,1,2014,2018,0.0,81.0,746,0,10,0.0,86.0,260502.0,0,0.0714285714285714,7.917,27.143,BlasCabaleiro,0,4008.418252390419,66396.3388717156
16704,0,1788,1,2009,0,72.0,32.0,1281,0,0,0.0,0.0,0.0,0,0.3529411764705882,0.0,0.0,jmkeplinger80,0,3936.418252390419,66445.3388717156
16705,0,11,0,2013,2018,0.0,3.0,10,0,4,0.0,4.0,186615.0,0,0.0,0.333,1.143,SkilletUltmate,0,4008.418252390419,66474.3388717156
16706,0,2204,0,2011,2017,0.0,15.0,1556,1,1,0.0,126.0,330317.0,0,0.4166666666666666,5.25,18.0,lizabthsweni,0,4008.418252390419,66462.3388717156
16707,0,341,1,2016,2017,20.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.1818181818181817,7.458,25.571,vl609fadeev,0,3988.418252390419,66477.3388717156
16708,0,605,0,2015,2016,0.0,3.0,0,0,1,0.0,0.0,2.0,0,0.75,8.333,28.571,krog_meister,0,4008.418252390419,66474.3388717156
16709,0,2199,0,2012,2017,0.0,10.0,1483,0,1,0.0,132.0,362404.0,0,0.4166666666666666,5.5,18.857,evantheh0t1,0,4008.418252390419,66467.3388717156
16710,0,1087,0,2009,0,23.0,6.0,799,0,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,psmsc52,0,3985.418252390419,66471.3388717156
16711,0,2769,0,2013,2017,0.0,7.0,2024,0,1,0.0,138.0,339391.0,0,0.1176470588235294,5.75,19.714,DopestPhilly,0,4008.418252390419,66470.3388717156
16712,0,2729,1,2012,2017,36.0,21.0,2044,0,1,0.0,126.0,187751.0,0,0.9230769230769232,5.292,18.143,marc_salamone,0,3972.418252390419,66456.3388717156
16713,0,322,0,2017,2017,0.0,0.0,61,0,3,0.0,148.0,34561.0,0,0.0,6.208,21.286,czarrtzuhg2518,0,4008.418252390419,66477.3388717156
16714,0,168,0,2012,2018,0.0,72.0,937,0,9,0.0,82.0,196981.0,0,0.1666666666666666,5.75,19.714,itsmychoises,0,4008.418252390419,66405.3388717156
16715,0,133,0,2012,2018,0.0,52.0,626,0,10,0.0,84.0,41090.0,1,0.1428571428571429,5.0,17.143,stevomac1989,0,4008.418252390419,66425.3388717156
16716,0,1695,1,2014,2017,0.0,3.0,1127,1,1,0.0,140.0,430688.0,0,0.8571428571428572,5.875,20.143,hln8881,0,4008.418252390419,66474.3388717156
16717,0,94,0,2011,2017,0.0,0.0,107,0,1,0.0,64.0,713393.0,0,0.2222222222222222,2.708,9.286,fehlimonada,0,4008.418252390419,66477.3388717156
16718,0,267,1,2015,2017,8.0,1.0,111,0,10,0.0,0.0,3.0,1,0.1333333333333333,8.292,28.429,GranthamsCustom,0,4000.418252390419,66476.3388717156
16719,0,195,0,2012,2017,0.0,30.0,161,0,4,0.0,110.0,704717.0,1,0.0625,6.833,23.429,UnionJArmy_JJ,0,4008.418252390419,66447.3388717156
16720,0,2916,0,2011,2017,58.0,15.0,2171,0,1,0.0,134.0,399914.0,0,0.0909090909090909,5.625,19.286,mtvmoviefan,0,3950.418252390419,66462.3388717156
16721,0,2487,0,2012,2017,0.0,26.0,1686,1,3,0.0,142.0,421630.0,0,0.5333333333333333,5.958,20.429,michellejane98,0,4008.418252390419,66451.3388717156
