,verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type
22025,0,18201,1,2014,2023,2091.0,1551.0,32392,1,13,37.0,182.0,74306.0,0,0.0,8.292,28.429,1
22026,0,5010,1,2010,2022,267.0,191.0,1840,4,21,0.0,66.0,176027.0,0,0.2222222222222222,3.667,12.571,1
22027,0,3076,1,2011,2017,137.0,37.0,1786,0,1,0.0,142.0,456367.0,0,0.0,5.917,20.286,1
22028,1,60638,1,2009,2023,5204.0,22348.0,34193,214,1,15.0,148.0,61658.0,1,0.4166666666666666,8.333,28.571,1
22029,0,9817,1,2012,2023,672.0,300.0,6063,2,7,5.0,26.0,735759.0,0,0.2727272727272727,8.292,28.429,1
22030,1,10745,1,2009,2022,4917.0,65281.0,26001,581,1,0.0,144.0,772148.0,0,0.2727272727272727,7.958,27.286,1
22031,1,40746,0,2011,2023,1423.0,956966.0,65220,12135,1,52.0,18.0,8117.0,1,0.1904761904761904,7.792,26.714,1
22032,0,7144,1,2009,0,157.0,141.0,1447,1,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,1
22033,0,20237,1,2009,2023,960.0,1158.0,15859,43,1,93.0,74.0,18646.0,1,0.5714285714285714,8.333,28.571,1
22034,0,150506,1,2009,2023,1.0,10236.0,32561,4051,15,25.0,92.0,362954.0,1,0.4444444444444444,8.333,28.571,1
22035,0,2149,1,2009,2022,774.0,142.0,253,0,1,0.0,2.0,2219.0,0,0.0833333333333333,8.292,28.429,1
22036,1,50802,1,2009,2023,139.0,3015121.0,5375,3514,1,13.0,54.0,35818.0,1,0.0666666666666666,8.333,28.571,1
22037,1,55437,1,2011,2023,766146.0,1251147.0,28841,2083,1,12.0,0.0,763.0,1,1.0,8.333,28.571,0
22038,0,1562,1,2010,0,502.0,48.0,14745,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
22039,0,52354,1,2007,2023,621.0,1616.0,106099,0,1,11.0,80.0,229508.0,1,0.0666666666666666,8.292,28.429,1
22040,0,1057,1,2016,2022,39.0,44.0,510,0,1,0.0,28.0,1088981.0,0,0.5333333333333333,8.25,28.286,1
